Question,Option A,Option B,Option C,Option D,Option E,Answer,Explanation
Which of the following is NOT listed as a goal for current disk scheduling?,Fairness.,Timeliness.,Maximizing rotational latency.,Optimizations like bunching sequential reads/writes.,None of the above (all are goals).,C,"Current disk scheduling goals include 'fairness, timeliness, optimizations'. Maximizing rotational latency is an undesirable outcome, not a goal."
What type of I/O do drives perform best with?,Random I/O.,Mixed read/write I/O.,Sequential I/O.,Small block I/O.,Concurrent I/O from many processes.,C,The text states: 'Drives perform best with sequential I/O.'
"On modern drives, how is the physical location of data approximated using Logical Block Addresses (LBAs)?",LBAs are randomly assigned to physical addresses.,Increasing LBAs mean decreasing physical addresses.,Absolute knowledge of physical locations is always possible through LBAs.,"Increasing LBAs generally mean increasing physical addresses, and close LBAs equate to physical proximity.","LBAs only indicate logical file structure, not physical location.",D,The text states: 'Approximation: increasing LBAs mean increasing physical addresses; close LBAs equate to physical proximity.'
What is considered the simplest disk scheduling algorithm?,SCAN.,C-SCAN.,"First-Come, First-Served (FCFS).",Shortest Seek Time First (SSTF).,LOOK.,C,"The text identifies 'First-Come, First-Served (FCFS) or FIFO' as the simplest disk scheduling."
Which statement accurately describes the characteristics of FCFS disk scheduling?,It is intrinsically unfair and provides the fastest service.,It is intrinsically fair but generally does not provide the fastest service.,It prioritizes urgent requests and minimizes head movement.,It guarantees no starvation but can have high overhead.,It is complex to implement but highly efficient for all workloads.,B,FCFS is 'Intrinsically fair' but 'Generally does not provide fastest service.'
"Based on the example provided, what is a primary problem with FCFS disk scheduling?",It causes excessive rotational latency.,It results in wild swings and high total head movement.,"It prioritizes writes over reads, leading to read delays.",It requires complex LBA to physical address mapping.,It is not suitable for multiprogramming systems.,B,The example highlights 'Problem: wild swing' and the high 'Total head movement: 640 cylinders' as issues with FCFS.
Which of the following best describes the SCAN disk scheduling algorithm?,It services requests strictly in the order they arrive.,It services requests based on their proximity to the current head position.,"The disk arm starts at one end, moves to the other servicing requests, then reverses direction upon reaching the end.","The disk arm moves from one end to the other servicing requests, then immediately returns to the beginning without servicing.",It prioritizes requests based on a configured deadline.,C,"The SCAN algorithm is defined as: 'disk arm starts at one end, moves to other, servicing requests. Reaches other end: direction reversed, servicing continues.'"
The SCAN algorithm is also commonly known by what other name?,FIFO algorithm.,LBA algorithm.,Elevator algorithm.,Deadline algorithm.,Shortest Seek Time First.,C,The text states: 'Also called elevator algorithm.'
"In the SCAN algorithm, which type of request is serviced almost immediately?",The request at the very end of the disk.,The request that has been waiting the longest.,The request just in front of the head.,The request that is furthest from the head.,All requests are serviced with equal immediacy.,C,The text mentions: 'Request just in front of head: serviced almost immediately.'
"In the SCAN algorithm, when does a request ""just behind the head"" get serviced?",Immediately after the current request.,"After the arm moves to the end, reverses, and comes back.",Only if it is a read request.,Only if there are no other requests in front of the head.,"Never, due to starvation.",B,"The text states: 'Request just behind head: waits until arm moves to end, reverses, comes back.'"
What is the defining characteristic of Circular SCAN (C-SCAN) scheduling that distinguishes it from SCAN?,It services requests in a fixed circular order without reversing direction.,It prioritizes requests based on their age.,It only services requests on its outward trip and immediately returns to the beginning without servicing.,"It only services read requests, ignoring writes.",It moves the head randomly to avoid starvation.,C,"C-SCAN 'Moves head from one end to other, servicing requests. Reaches other end: immediately returns to beginning of disk, no servicing on return trip.'"
How does C-SCAN conceptually treat the cylinders of a disk?,As a linear list.,As a random collection.,As a circular list.,As a priority queue.,As a stack.,C,C-SCAN 'Essentially treats cylinders as circular list.'
"What happens if a disk queue has only one outstanding request, regarding disk scheduling algorithms?",SCAN and C-SCAN perform significantly better.,All algorithms behave like FCFS.,The request is always delayed.,Only specialized algorithms like deadline scheduler can handle it.,The system enters an idle state until more requests arrive.,B,The text provides an example: 'queue with one outstanding request => all algorithms behave like FCFS.'
Which two disk scheduling algorithms are generally better for heavy disk loads and less likely to cause starvation compared to FCFS?,FCFS and SSTF.,SCAN and C-SCAN.,NOOP and CFQ.,FIFO and LBA.,Read-priority and Write-priority.,B,"The text states: 'SCAN and C-SCAN: better for heavy disk load, less likely to cause starvation.'"
"What problem did the Linux `deadline` scheduler specifically aim to address, which was still possible with SCAN and C-SCAN?",High CPU utilization.,Excessive rotational latency.,Starvation.,Inefficient sequential I/O.,Difficulty in mapping LBAs.,C,The text states: 'Starvation still possible: Linux created deadline scheduler.'
How does the Linux `deadline` scheduler organize its I/O requests for reads and writes?,It maintains a single queue for all requests sorted by LBA.,"It maintains separate read and write queues, giving reads priority.",It only processes requests based on their arrival time.,It creates a queue for each individual process.,It merges read and write requests into a single FCFS queue.,B,The deadline scheduler 'Maintains separate read and write queues. Gives reads priority (processes more likely to block on read).'
How does the `deadline` scheduler incorporate a C-SCAN-like mechanism?,By moving the head back and forth continuously.,By returning to the start of the disk after servicing without processing.,By sorting its LBA-ordered queues and sending requests in batch in LBA order.,By only servicing requests older than a certain age.,By maintaining a real-time queue.,C,The deadline scheduler's 'Queues sorted in LBA order (implements C-SCAN). All I/O requests sent in batch in LBA order.'
How does the Linux `deadline` scheduler prevent long-term starvation of FCFS requests?,It immediately processes all FCFS requests before any LBA-sorted requests.,It checks if FCFS requests are older than a configured age and prioritizes them for the next batch.,It merges FCFS and LBA queues into a single optimized queue.,It assigns higher priority to FCFS requests by default.,It only allows a fixed number of LBA-sorted requests per batch.,B,The deadline scheduler 'Checks after each batch: FCFS requests older than configured age (default 500 ms)? If so: LBA queue (read/write) with old request selected for next batch.'
For which type of systems and storage is the NOOP I/O scheduler preferred in Linux?,Systems with high rotational latency HDDs.,CPU-bound systems using fast storage like NVM devices.,Servers primarily handling large sequential write operations.,Desktop systems requiring low power consumption.,Systems with a mix of many small random I/O requests.,B,The NOOP scheduler is 'preferred for CPU-bound systems using fast storage (NVM devices).'
The Completely Fair Queueing (CFQ) scheduler is the default for what type of drives in Linux?,SCSI drives.,NVMe drives.,SATA drives.,USB flash drives.,Network drives.,C,CFQ is the 'default for SATA drives.'
What are the three types of queues maintained by the Completely Fair Queueing (CFQ) scheduler?,"Read, Write, and System.","Input, Output, and Error.","Real time, Best effort, and Idle.","High priority, Medium priority, and Low priority.","FCFS, SCAN, and C-SCAN.",C,"CFQ maintains three queues: 'real time, best effort (default), idle.'"
"What is the priority order among CFQ's queues, and what is a potential issue despite this system?",Idle > Best effort > Real time; starvation is impossible.,Best effort > Real time > Idle; starvation is impossible.,Real time > Best effort > Idle; starvation is possible.,Idle > Real time > Best effort; starvation is possible.,All queues have equal priority; no starvation.,C,CFQ's queues have 'exclusive priority (real time > best effort > idle); starvation possible.'
How does CFQ attempt to minimize seek time by leveraging historical data?,It always processes requests from the queue with the most pending requests.,"It anticipates if a process will issue more I/O and idles, ignoring other requests, assuming locality of reference.",It reorders all requests globally based on LBA before processing.,It only allows one process to issue I/O at a time.,It uses a complex mathematical model to predict future requests.,B,"CFQ 'Uses historical data: anticipates if process will issue more I/O requests soon. If so: idles waiting for new I/O, ignores other queued requests (minimizes seek time, assumes locality of reference per process).'"
