Question,Option A,Option B,Option C,Option D,Option E,Answer,Explanation
"After reading partition information, what does the OS typically create in locations like `/dev` in Linux?",Backup copies of the partition table.,Hidden system files for each partition.,Device entries corresponding to the partitions.,Temporary swap files.,User home directories.,C,"Once partition information is read, the OS creates device entries (e.g., `/dev` in Linux) for each partition."
What is the purpose of the `/etc/fstab` configuration file in Linux?,To store user passwords and permissions.,To manage network interface settings.,To tell the OS to mount each partition containing a file system at a specified location with mount options.,To log system errors and warnings.,To configure hardware device drivers.,C,The `/etc/fstab` file is used to configure how and where file systems should be mounted automatically by the OS.
Which of the following best defines 'mounting' a file system?,Erasing all data on a partition.,Making a file system available for use by logically attaching it to the root file system.,Creating a new partition on a storage device.,Performing a low-level format on a volume.,Encrypting the contents of a storage volume.,B,"Mounting a file system means making it available for use, typically by logically attaching it to the root file system hierarchy."
"When a file system is placed directly within a partition, what is the resulting entity ready to be mounted implicitly referred to as?",A raw disk.,A cluster.,A volume.,A boot block.,A sector.,C,"When a file system is placed directly within a partition, it is implicitly considered a volume ready to be mounted."
Which of the following is an example of explicit volume creation and management?,Formatting a single partition with a file system.,Using multiple partitions or devices as a RAID set with one or more file systems spread across them.,Directly accessing a disk as a raw array of blocks.,Mounting a CD image file to a directory.,Creating an empty directory on an existing file system.,B,"Explicit volume creation includes scenarios like using multiple partitions/devices as a RAID set, allowing file systems to spread across them."
Which of the following is an example of a system where volume management and file system are integrated?,LVM2 in Linux.,Traditional Windows NTFS.,ZFS.,FAT32 on older systems.,Standard UNIX file systems.,C,ZFS is noted for its integrated volume management and file system capabilities.
"What is the third step an OS takes to record its own data structures on a device, following partitioning and volume creation?",Bad-block recovery.,Device driver installation.,Logical formatting (creation of a file system).,Firmware update.,Master Boot Record (MBR) writing.,C,"The third step is logical formatting, which involves the creation of a file system by storing initial file-system data structures."
What initial data structures does the OS store on a device during logical formatting?,User files and application data.,Operating system executable code.,Maps of free/allocated space and an initial empty directory.,Hardware configuration settings.,Network access logs.,C,"During logical formatting, the OS stores initial file-system data structures such as maps of free/allocated space and an initial empty directory."
How does a partition labeled for boot contribute to the overall computer's file system structure?,It solely contains user data and applications.,It serves as a temporary storage for system logs.,It is used to establish the root of the file system.,It acts as a backup for other partitions.,It bypasses the need for any other partitions.,C,"The partition labeled for boot is crucial as it is used to establish the root of the file system, from which all other mounted volumes are accessed."
What constitutes a computer's 'file system' once all necessary volumes are mounted?,Only the physical storage devices themselves.,"A single, unchangeable system partition.","All mounted volumes, collectively forming the accessible storage hierarchy.",Only the swap space partition.,A network-attached storage device.,C,"The computer's 'file system' consists of all mounted volumes, providing a unified view of the storage."
How do Windows and Linux typically differ in how they name or structure access to separately mounted file systems?,Windows uses a single tree structure; Linux uses separately named letters.,"Windows separately names them via letters (e.g., C:, D:); Linux mounts them within a tree structure.","Both use only a single, unified tree structure.",Both use only separately named drive letters.,Windows has no concept of mounted file systems; Linux treats everything as raw disk.,B,"Windows typically uses separate drive letters (C:, D:, etc.), while Linux mounts file systems into a single hierarchical tree structure, usually rooted at '/'. "
"In the context of storage management, what is a 'cluster'?",A single physical sector on a disk.,A logical group of CPU cores.,"In Windows storage, a power-of-2 number of disk sectors collected for I/O optimization.",A type of network storage device.,A specialized partition for swap space.,C,"A cluster is defined as a power-of-2 number of disk sectors collected for I/O optimization, particularly in Windows storage."
What is the primary difference in unit of I/O between device I/O and file system I/O?,"Device I/O uses bytes, file system I/O uses bits.","Device I/O uses sectors, file system I/O uses pages.","Device I/O uses blocks, file system I/O uses clusters.","Device I/O uses tracks, file system I/O uses cylinders.","Device I/O uses files, file system I/O uses directories.",C,"Device I/O operates via blocks, while file system I/O operates via clusters, which are larger chunks of blocks."
What is the benefit of file systems grouping blocks into larger chunks called clusters?,It increases the number of random-access operations.,It assures more sequential-access and fewer random-access characteristics.,It reduces the overall storage capacity of the disk.,It makes disk defragmentation impossible.,It removes the need for error detection codes.,B,"Grouping blocks into clusters assures more sequential-access and fewer random-access characteristics, improving I/O efficiency."
How do file systems typically optimize for reducing HDD head seeks?,By distributing file contents randomly across the disk.,By grouping file contents near their metadata.,By always placing new files at the very beginning of the disk.,By using smaller sector sizes for all operations.,By never using a buffer cache.,B,"File systems group file contents near their metadata to reduce HDD head seeks, improving performance."
"Which term describes direct access to a secondary storage device as an array of logical blocks, bypassing file-system data structures?",Mounted volume.,Logical partition.,Raw disk.,Bootable media.,Clustered storage.,C,"A 'raw disk' refers to using a partition as a large sequential array of logical blocks, without file-system data structures."
For what purposes are raw disk access and 'raw I/O' typically used?,Standard user file storage and retrieval.,Operating system kernel loading.,Swap space and some database systems that control exact record location.,Buffering and caching of frequently accessed data.,Network file sharing.,C,"Raw I/O is used for specific purposes like swap space or by certain database systems that require precise control over record placement, bypassing file system services."
Which of the following file-system services are bypassed when an application uses raw I/O?,Hardware error detection and correction.,Physical sector allocation by the controller.,"Buffer cache, file locking, and space allocation.",Basic read and write operations.,Power management and device initialization.,C,"Raw I/O bypasses file-system services such as buffer cache, file locking, prefetching, space allocation, file names, and directories."
"How can applications in Linux achieve functionality similar to raw I/O, even though direct raw I/O is generally not allowed?",By using the `chmod` command to change device permissions.,By mounting the device with the `noatime` option.,By utilizing the `DIRECT` flag with the `open()` system call.,By enabling transparent huge pages.,By disabling the kernel's virtual memory subsystem.,C,"In Linux, similar access to raw I/O can be achieved using the `DIRECT` flag with the `open()` system call."
What is the initial program a computer must run when it starts (powered up or rebooted)?,The user interface.,An application program.,An initial bootstrap loader.,The full operating system kernel.,A network discovery tool.,C,"When a computer starts, it must have an initial program to run, which is typically a simple bootstrap loader."
"Where is the initial, simple bootstrap loader typically stored?",On the hard disk's user data partition.,In the system's RAM.,"In NVM flash memory firmware on the motherboard, mapped to a known memory location.",On a connected USB drive.,In the CPU's registers.,C,"The initial bootstrap loader is stored in NVM flash memory firmware on the motherboard, mapped to a known memory location."
What are the primary functions of the tiny initial bootstrap loader during the computer startup process?,Loading device drivers and launching user applications.,"Initializing CPU registers, device controllers, and main memory contents.",Connecting to the internet and updating software.,Formatting the hard drive and creating partitions.,Performing a comprehensive diagnostic check of all hardware.,B,"The tiny initial bootstrap loader initializes CPU registers, device controllers, and main memory contents."
"After the initial bootstrap loader, where is the full bootstrap program typically stored?",In a temporary file on the root file system.,In 'boot blocks' at a fixed location on secondary storage.,In the CPU's L1 cache.,On a remote server accessed via network.,Within the operating system's kernel itself.,B,"The tiny bootstrap loader brings in the full bootstrap program, which is stored in 'boot blocks' at a fixed location on secondary storage."
What is a 'boot disk' or 'system disk'?,Any storage device used for data backup.,A storage device with a boot partition and kernel to load for booting.,A removable storage device like a USB drive.,A disk used exclusively for swap space.,A disk that only contains application software.,B,A 'boot disk' or 'system disk' is a device with a boot partition containing the OS kernel to load for booting.
What action does the Bootstrap NVM code perform early in the boot process?,It loads the entire operating system directly into RAM.,It instructs the storage controller to read boot blocks into memory and then executes that code.,It initializes all network interfaces and connects to the internet.,It performs a full scan for bad blocks on the hard drive.,It launches the graphical user interface.,B,The Bootstrap NVM code instructs the storage controller to read the full bootstrap program from boot blocks into memory and then executes that code.
How is the full bootstrap program more sophisticated than the initial bootstrap loader?,It can format an entire disk from scratch.,It includes a complete web browser.,It loads the entire OS from a non-fixed location and starts the OS.,It can repair hardware failures.,It bypasses the need for any device drivers.,C,The full bootstrap program is more sophisticated because it can load the entire operating system from a non-fixed location on disk and then start the OS.
"In the Windows boot process, what is the 'Master Boot Record (MBR)'?",The main directory of the user's files.,The primary configuration file for all hardware.,"The Windows boot code, stored in the first logical block/page of the hard disk/NVM device.",A log file of all boot attempts.,A utility for disk defragmentation.,C,"The Master Boot Record (MBR) is the Windows boot code, typically found in the first logical block or page of the boot device."
What information does the Master Boot Record (MBR) contain in the Windows boot process?,Detailed user preferences and network settings.,Only the version number of the operating system.,"Boot code, a table listing partitions, and a flag for the boot partition.",A complete copy of the operating system kernel.,Device drivers for all peripherals.,C,"The MBR contains boot code, a table listing the partitions, and a flag indicating which partition is the boot partition."
What is the 'boot sector' in the Windows boot process?,Any sector that holds a user file.,The last sector on a hard drive.,"The first sector/page of the identified boot partition, which directs to the kernel.",A sector specifically for storing error logs.,A sector containing only random data for security.,C,"The boot sector is the first sector/page of the boot partition, containing code that directs the system to the kernel."
Which type of disk failure is more frequent than a complete disk failure?,Power supply unit malfunction.,Entire system memory corruption.,One or more sectors becoming defective (bad blocks).,Processor overheating.,Network interface card failure.,C,It is more frequent for one or more sectors to become defective (bad blocks) than for a complete disk failure.
What is true about bad blocks regarding new disks from the factory?,New disks are always completely free of bad blocks.,Most disks come from the factory with some bad blocks.,Bad blocks only develop after extensive use.,Factory bad blocks are immediately visible to the OS.,Only refurbished disks have factory bad blocks.,B,The text states that 'Most disks come from factory with bad blocks.'
"How were bad blocks typically handled on older disks (e.g., those with IDE controllers)?","Automatically remapped by the disk controller, invisible to the OS.","Through sector slipping, shifting all subsequent logical blocks.","Manually, often by scanning the disk during formatting and flagging blocks as unusable, or running special programs.","By duplicating all data on a separate, fault-tolerant partition.","They were simply ignored, leading to data corruption.",C,"Older disks required manual handling of bad blocks, often involving scanning during formatting or running special utilities like Linux `badblocks` to flag them."
What happens to data located on a bad block that goes bad during operation on older disk systems?,It is automatically moved to a spare sector.,It is usually lost.,It is immediately restored from a cloud backup.,The file system reconstructs it from parity information.,The OS reboots and attempts a full disk recovery.,B,"On older systems, data on bad blocks that occur during operation is usually lost, requiring manual recovery from backups if available."
Which mechanism do more sophisticated disks use for bad-block recovery?,Requiring manual user intervention for every bad sector.,A simple list of bad blocks maintained by the OS.,The controller maintaining a list of bad blocks and replacing them logically with spare sectors (sector sparing/forwarding).,Completely ignoring bad blocks to maximize storage space.,Shredding the entire disk when a single bad block is found.,C,"More sophisticated disks use sector sparing (or forwarding), where the controller maintains a list of bad blocks and logically replaces them with spare sectors."
What is a potential downside of the controller-based redirection (sector sparing) for bad blocks?,It significantly increases the drive's storage capacity.,It can invalidate OS disk-scheduling optimizations.,It requires the user to manually intervene for every bad block.,It prevents the disk from being partitioned.,It makes the disk incompatible with older operating systems.,B,"Redirection by the controller, while effective for bad block recovery, could invalidate OS disk-scheduling optimizations because the physical location of data is no longer predictable by the OS scheduler."
"When a bad block is remapped using sector sparing, where does the controller ideally try to find a spare sector?",From a remote network location.,From the very end of the disk.,From the same cylinder as the bad block.,From a different physical drive.,From the operating system's RAM.,C,"Most disks are formatted with few spare sectors in each cylinder, and the controller tries to use a spare sector from the same cylinder if possible, to minimize head movement."
"Which bad-block recovery scheme involves remapping all sectors from a defective one onwards, moving them down one spot, to free up space for the bad sector to be mapped to?",Sector sparing.,Logical formatting.,Sector slipping.,Physical formatting.,Raw I/O.,C,"Sector slipping is the alternative scheme where sectors are remapped (shifted down) to avoid a bad sector, effectively 'slipping' the bad sector out of the sequence."
What action might recoverable soft errors on a disk trigger?,Immediate shutdown of the system.,Manual replacement of the entire disk.,Device activity like copying block data or sparing/slipping the block.,Automatic deletion of all files on the affected sector.,A full low-level format of the entire drive.,C,Recoverable soft errors may trigger device activity such as copying block data or initiating sector sparing/slipping to preserve data integrity.
What is the consequence of an unrecoverable hard error on a storage device?,The data on the affected block is automatically restored from the spare area.,The disk can continue operating normally without any intervention.,"The data on the affected block is lost, and the file using it must be repaired, often from a backup, requiring manual intervention.",The operating system automatically fixes the error and notifies the user.,"Only temporary system files are affected, and they are regenerated.",C,"An unrecoverable hard error means the data on the block is lost, and the file must be repaired, typically from a backup, and requires manual intervention."
Why is bad block management simpler for NVM (Non-Volatile Memory) devices compared to HDDs?,NVM devices are immune to bad blocks.,NVM devices do not store user data.,There is no seek time performance loss in NVM devices due to bad block remapping.,NVM devices use a different type of magnetic recording.,NVM devices rely entirely on software for bad block handling.,C,"NVM bad block management is simpler because there is no mechanical seek time performance loss when remapping bad pages, unlike HDDs."
How do NVM devices manage bad pages?,They rely on the operating system to manage a list of bad pages.,They physically remove the bad pages from the device.,"The controller maintains a table of bad pages and never sets them as available to write to, using multiple pages as replacement locations or space from over-provisioning.",They use sector sparing and sector slipping mechanisms identical to HDDs.,They halt all operations until the bad pages are manually repaired.,C,"NVM device controllers maintain a table of bad pages, preventing them from being used, and utilize spare pages or over-provisioned space for replacements."
What is the definition of 'low-level formatting' or 'physical formatting'?,The process of organizing files into directories.,The creation of a file system in a volume.,The initialization of a storage medium for computer storage.,The logical segregation of storage space into multiple areas.,The process of defragmenting a hard drive.,C,"Low-level formatting (or physical formatting) is the initialization of a storage medium for computer storage, preparing it for data by defining sectors/pages."
What is the definition of a 'partition' in storage management?,A physical division within a single hard drive platter.,A logical segregation of storage space into multiple areas.,A temporary storage area for volatile data.,A network drive for shared access.,A dedicated space for virtual memory.,B,"A partition is the logical segregation of storage space into multiple distinct areas, which the OS can treat as separate devices."
"Which term describes a container of storage, often a device with a mountable file system?",Sector.,Block.,Volume.,Cluster.,Partition table.,C,"A 'volume' is defined as a container of storage, often a device that has a mountable file system."
What is 'logical formatting'?,The process of physically dividing a disk into sectors.,The initial setup of a new hard drive at the factory.,The creation of a file system in a volume to ready it for use.,The manual flagging of bad blocks on a disk.,The process of merging multiple partitions into one.,C,"Logical formatting is the creation of a file system within a volume, which involves writing the initial file-system data structures to make it ready for use."
What does the term 'bootstrap' refer to in computing?,A method of securing network connections.,Steps taken at computer power-on to bring the system to full operation.,A type of software development framework.,The process of backing up system files.,A tool for recovering lost data.,B,"Bootstrap refers to the sequence of steps taken when a computer is powered on to bring the system to full operational status, starting with a small initial loader."
What is a 'boot partition'?,A partition exclusively for storing user documents.,A storage device partition containing an executable operating system.,A temporary partition used during software installation.,A partition that stores hardware drivers only.,A partition reserved for disk diagnostics.,B,"A 'boot partition' is a storage device partition that contains an executable operating system, allowing the computer to boot from it."
Which term describes the replacement of an unusable HDD sector with another sector elsewhere on the device?,Sector slipping.,Logical formatting.,Partitioning.,Sector sparing.,Volume creation.,D,"Sector sparing (or forwarding) is the process of replacing a bad sector with a spare sector from another location on the drive, managed by the controller."
What is 'sector slipping'?,A method for securely erasing data on a disk.,The process of making sectors available for use after a low-level format.,"The renaming of sectors to avoid using a bad sector, shifting subsequent sectors.",A technique to increase the density of data storage on a disk.,The automatic detection and reporting of bad sectors to the OS.,C,Sector slipping is a bad-block recovery method that involves renaming or remapping sectors to effectively bypass a bad sector by shifting the logical addresses of subsequent sectors.
