"What best describes a ""sparse"" address space?",An address space where all memory is contiguous and fully utilized.,An address space that is smaller than the physical memory.,An address space with many holes or unused regions.,An address space reserved exclusively for system libraries.,An address space that only supports read-only access.,C,"The glossary defines ""sparse"" as ""an address space with many holes,"" and the text notes ""Sparse address spaces: virtual address spaces with holes."""
One benefit of sparse address spaces is the facilitation of what process?,Static linking of all libraries at compile time.,Reducing the total size of physical memory required for the system.,Dynamic linking of libraries/shared objects during execution.,Ensuring all parts of a program are loaded into memory simultaneously.,Preventing any form of memory sharing between processes.,C,"The text lists ""Dynamic linking of libraries/shared objects during execution"" as a benefit of sparse address spaces."
How does virtual memory enable processes to share system libraries like the standard C library?,By duplicating the library code for each process.,"By loading libraries into a dedicated, non-sharable memory region.","By mapping the libraries into the virtual address space of processes, often read-only, sharing physical pages.",By forcing processes to include the library code directly in their executable.,By making libraries accessible only to the operating system kernel.,C,"The text states, ""System libraries (e.g., standard C library) shared by mapping into virtual address space. Libraries mapped read-only, physical pages shared by processes."""
"How does virtual memory contribute to speeding up process creation, particularly with operations like `fork()`?",By requiring complete duplication of all memory pages.,By preventing memory sharing during creation.,By enabling pages to be shared between parent and child processes.,"By using a slower, more deliberate copying mechanism.",By eliminating the need for a memory management unit.,C,"The text states, ""Pages shared during process creation (fork()) \u2192 speeds up process creation."""
Which of the following is an accurate statement about the impact of virtual memory on system performance?,It always decreases CPU utilization because of increased overhead.,It can increase CPU utilization and throughput by allowing more programs to run concurrently.,It leads to an increase in response and turnaround time for programs.,It eliminates the need for context switching between processes.,It only benefits single-process systems.,B,"The text explicitly states, ""Less physical memory per program \u2192 more programs run concurrently \u2192 increased CPU utilization and throughput (no increase in response/turnaround time)."""
Virtual memory abstracts main memory into what kind of storage structure?,"A small, fixed-size cache.","A fragmented, discontinuous block.","A large, uniform storage array.","A temporary, volatile disk space.","A hardware-specific, non-abstracted region.",C,"The text says virtual memory ""Abstracts main memory into large, uniform storage array."""
What is a potential negative consequence if virtual memory is used carelessly?,It can lead to an increase in physical memory requirements.,It can simplify the overall system architecture.,It can decrease performance.,It can make process creation less efficient.,It will always lead to programs being smaller than physical memory.,C,"The text warns, ""Implementation complex, can decrease performance if used carelessly."""
Which virtual memory management technique does Linux primarily use?,Segmentation,Swapping,Demand paging,Static partitioning,Overlaying,C,"Linux manages virtual memory using demand paging, which brings pages into memory only when they are needed."
What kind of page-replacement policy does Linux implement?,Local LRU,FIFO,Optimal,Global LRU-approximation clock algorithm (second-chance),Most Recently Used (MRU),D,"Linux uses a global page-replacement policy similar to the LRU-approximation clock algorithm, also known as second-chance."
Linux maintains two page lists for memory management. What are they called?,Allocated and Deallocated,In-use and Free,Active and Inactive,Primary and Secondary,Resident and Swapped,C,Linux maintains an `active_list` for pages considered in use and an `inactive_list` for pages not recently referenced and eligible for reclamation.
"In Linux, what happens when a page in the `inactive_list` is referenced?",Its accessed bit is reset.,It is immediately reclaimed for the free list.,It moves back to the rear of the `active_list`.,It is written to secondary storage.,It remains in the `inactive_list` until reclaimed by kswapd.,C,"If a page in the `inactive_list` is referenced, it moves back to the rear of the `active_list`, indicating it is now in use."
Which daemon process in the Linux kernel is responsible for managing free memory and reclaiming pages?,pageservd,memmgrd,kswapd,pagedaemon,freememd,C,"The Linux kernel's page-out daemon process, `kswapd`, periodically awakens to check free memory and reclaims pages from the `inactive_list` if free memory falls below a threshold."
When does the Linux `kswapd` process typically scan the `inactive_list` to reclaim pages?,When the `active_list` becomes empty.,When a new process is created.,If free memory falls below a predetermined threshold.,"Every 5 seconds, regardless of memory status.",Only when the system is booting up.,C,`kswapd` scans the `inactive_list` and reclaims pages for the free list if free memory falls below a specific threshold.
What is the primary function of the `accessed` bit for pages in Linux's virtual memory management?,To indicate if a page is dirty and needs to be written to disk.,To track the total number of times a page has been referenced.,To determine if a page has been recently referenced for page replacement.,To signify that a page is currently being used by the kernel.,To mark a page as read-only.,C,The `accessed` bit is set when a page is referenced and is used by the LRU-approximation algorithm to determine which pages are least recently used and thus eligible for reclamation.
What is 'clustering' in the context of Windows' virtual memory management?,A technique to group processes for better CPU scheduling.,Bringing in the faulting page along with several immediately preceding/following pages during a page fault.,A method for encrypting memory pages.,Storing multiple small files on a single disk block.,A mechanism for remote memory access over a network.,B,Clustering in Windows handles page faults by bringing in the faulting page plus several immediately preceding and following pages to potentially reduce future page faults.
"According to the text, what is the default virtual address space for a 32-bit Windows system?",4 GB,8 TB,2 GB,128 TB,24 TB,C,"For 32-bit systems, Windows 10 has a default 2 GB virtual address space, extendable to 3 GB."
What is the typical cluster size for a data page fault in Windows?,1 page,2 pages,3 pages,5 pages,7 pages,C,"For data page faults, Windows clustering brings in 3 pages: the faulting page, one immediately before, and one immediately after."
"In Windows, what does the 'working-set minimum' define?",The maximum number of pages a process can ever use.,The minimum number of pages guaranteed to a process in memory.,The initial number of pages allocated to a process at creation.,The smallest possible size of a virtual page.,The threshold for initiating automatic working-set trimming.,B,The 'working-set minimum' is the minimum number of frames (pages) guaranteed to a process in memory.
What is the default 'working-set maximum' assigned to a process upon creation in Windows?,50 pages,100 pages,256 pages,345 pages,512 pages,D,"Upon process creation, Windows assigns a default 'working-set maximum' of 345 pages."
What is the purpose of 'automatic working-set trimming' in Windows?,To increase the working-set size of active processes.,To decrease working-set frames for processes if a minimum free memory threshold is reached.,To periodically write all process pages to disk.,To ensure all processes reach their working-set maximum.,To optimize the initial allocation of memory to new processes.,B,Automatic working-set trimming is a global replacement tactic in Windows that decreases working-set frames for processes if the free memory falls below a threshold.
When does Windows perform a local LRU page replacement policy?,Only when the system boots up.,When a process is at its working-set maximum and there is insufficient free memory.,When a process is below its working-set minimum.,When `automatic working-set trimming` is active.,When the `hard working-set limits` are ignored.,B,"If a process is at its working-set maximum and there is insufficient free memory, the kernel selects a page from that process's working set for replacement using a local LRU policy."
Which of the following virtual memory features is NOT explicitly mentioned as implemented by Windows?,Demand paging,Copy-on-write,Memory compression,"First-In, First-Out (FIFO) page replacement",Shared libraries,D,"Windows implements demand paging, copy-on-write, paging, memory compression, and shared libraries. Its page replacement is an LRU-approximation clock algorithm (second-chance), not FIFO."
"In Solaris, what is the role of the `lotsfree` parameter?",It defines the maximum amount of physical memory available.,It is the threshold for Solaris to begin paging activities.,It specifies the number of pages to scan per second.,It determines the desired free memory level.,It represents the number of pages reclaimed by `kswapd`.,B,"`lotsfree` is a parameter in Solaris that serves as a threshold; if free pages fall below this value, the pageout process starts."
How often does the Solaris kernel check free memory against the `lotsfree` parameter?,Once per second,Twice per second,Four times per second,Every 30 seconds,Only when a page fault occurs,C,The Solaris kernel checks free memory against `lotsfree` four times per second.
Describe the 'two hands' mechanism used by the Solaris pageout process.,"One hand for reading from disk, one for writing to disk.","One hand for user pages, one for kernel pages.",A front hand to reset reference bits and a back hand to check them and reclaim pages.,"One hand for active pages, one for inactive pages.",Two distinct processes that simultaneously scan memory.,C,"The Solaris pageout process uses two hands: a front hand scans pages setting reference bits to 0, and a back hand checks those bits, reclaiming pages if they are still 0."
"In Solaris, what is `scanrate`?",The frequency at which the pageout process awakens.,The speed at which data is transferred to secondary storage.,The number of pages scanned per second by the pageout process.,The rate at which processes are swapped out of memory.,The time taken to clear and check a page's reference bit.,C,"`scanrate` in Solaris refers to the number of pages per second scanned by the pageout process, ranging from `slowscan` to `fastscan`."
What action does the Solaris kernel take if it cannot maintain `desfree` memory for a 30-second average?,It increases the `scanrate` to its maximum.,It calls the pageout process for every new page request.,"It starts to swap out idle processes, freeing all their pages.",It stops all new process creation.,It reconfigures the `lotsfree` parameter.,C,"If Solaris is unable to maintain `desfree` memory for a 30-second average, the kernel swaps processes, specifically looking for idle ones, to free their pages."
What is 'priority paging' in Solaris?,Giving higher priority to kernel pages over user pages.,"Prioritizing selection of victim frames based on criteria, such as avoiding shared library pages.",A method to quickly page out low-priority processes.,Ensuring critical system processes always reside in physical memory.,Assigning different page replacement algorithms based on process priority.,B,"Priority paging is when Solaris prioritizes the selection of victim frames based on certain criteria, such as explicitly skipping shared library pages even if they are eligible for reclamation."
"In Solaris, what happens if free memory falls below `minfree`?",The system halts to prevent data corruption.,The pageout process is called for every new page request.,The `scanrate` is automatically set to `slowscan`.,Only shared library pages are reclaimed.,The `lotsfree` parameter is adjusted dynamically.,B,"If the system is unable to maintain `minfree`, the Solaris pageout process is called for every new page request, indicating an extreme memory shortage."
Which of the following is NOT a feature or mechanism mentioned as part of Solaris's memory management?,Two-hand pageout process,`lotsfree` parameter,`kswapd` daemon,Priority paging,`desfree` parameter,C,"`kswapd` is the page-out daemon process specific to Linux, not Solaris. Solaris uses its own 'pageout process'."
What is the definition of 'clustering' as provided in the text?,A method for grouping CPUs to handle memory tasks.,Paging in a group of contiguous pages when a single page is requested via a page fault.,The act of collecting fragmented memory pages.,A system's ability to run multiple virtual machines.,Organizing processes into distinct memory regions.,B,Clustering is defined as 'Paging in a group of contiguous pages when a single page is requested via a page fault'.
"According to the provided definitions, what does 'working-set maximum' refer to?",The minimum number of frames guaranteed to a process in Windows.,The total physical memory available on the system.,The maximum number of frames allowed to a process in Windows.,The number of frames that are actively being used by the kernel.,The upper limit of virtual address space.,C,The 'working-set maximum' is defined as the 'Maximum number of frames allowed to a process in Windows'.
What is the meaning of 'hard working-set limit' in Windows?,A soft suggestion for memory usage that can always be exceeded.,The minimum guaranteed memory for a process.,The maximum amount of physical memory a process is allowed to use.,The total size of the swap file.,"A limit that can only be set by the operating system, not by the user.",C,The 'hard working-set limit' is defined as the 'Maximum amount of physical memory a process is allowed to use in Windows'.
What is the definition of 'priority paging' from the provided text?,Assigning a priority level to each page in memory.,"Prioritizing selection of victim frames based on criteria, e.g., avoiding shared library pages.",A mechanism to give preference to paging in critical system pages.,The process of quickly freeing memory for high-priority applications.,The ability to dynamically adjust page sizes based on priority.,B,"Priority paging is defined as 'Prioritizing selection of victim frames based on criteria, e.g., avoiding shared library pages'."
"In Linux, if the `active_list` grows larger than the `inactive_list`, what action is taken regarding pages from the `active_list`?",They are immediately written to swap space.,They are moved from the front of the `active_list` to the rear of the `inactive_list`.,Their accessed bits are permanently set to 1.,They are marked as read-only.,They are deallocated and added to the free frames list.,B,"If the `active_list` grows larger than the `inactive_list`, pages from the front (least recently used) of the `active_list` move to the `inactive_list`, making them eligible for reclamation."
Which of the following best describes virtual memory?,A contiguous block of physical RAM reserved for the operating system.,A technique to increase CPU clock speed by reducing memory access times.,An abstraction of physical memory into an extremely large uniform array of storage.,A specialized cache for frequently accessed data that is faster than RAM.,A method to manage network bandwidth and optimize data transfer.,C,"Virtual memory abstracts physical memory into an extremely large uniform array of storage, making it appear larger and uniform to processes."
One significant benefit of virtual memory is that it allows a program to:,Execute faster than if it were entirely in physical memory due to caching.,Be larger than the available physical memory.,Directly access hardware registers without operating system intervention.,Avoid the need for any form of secondary storage like hard drives.,Communicate directly with other processes using shared CPU registers.,B,Virtual memory enables programs to be larger than physical memory by loading only parts of the program into RAM as needed.
Which of the following is NOT listed as a direct benefit of virtual memory?,Programs do not need to be entirely in memory to execute.,Processes can share memory regions more efficiently.,Processes can be created more efficiently.,It eliminates the need for any form of memory swapping or paging to disk.,It allows a program to be larger than the physical memory available.,D,"The text states that virtual memory enables programs to be larger than physical memory, not entirely in memory, allows memory sharing, and makes process creation more efficient. It does not eliminate swapping; in fact, it relies on it."
What is the primary characteristic of 'demand paging'?,All pages of a program are loaded into memory at program start.,Pages are preloaded into memory based on anticipated future access patterns.,Pages are loaded into memory only when they are referenced or 'demanded' during program execution.,Pages are compressed before being loaded into memory to save space.,Pages are always written back to the backing store immediately after modification.,C,Demand paging ensures that pages are loaded into physical memory only when they are actively needed ('demanded') during program execution.
"Based on the concept of demand paging, what happens to pages that are never 'demanded' during program execution?",They are loaded into a special cache for later use.,They are immediately written to the backing store to free up space.,They are never loaded into physical memory.,They are marked for prefetching in a subsequent execution.,They are compressed and stored in a kernel-only region of memory.,C,A direct consequence of demand paging is that pages that are never referenced are never loaded into physical memory.
A 'page fault' occurs when:,A page is successfully written from physical memory to the backing store.,An attempt is made to access a page that is not currently present in physical memory.,Two processes try to write to the same memory page simultaneously.,The operating system detects an unrecoverable error in a page's data.,A page is successfully moved from the CPU cache to main memory.,B,A page fault is triggered when a process attempts to access a virtual memory page that is not currently loaded into physical memory.
What action typically follows a page fault?,The operating system terminates the process immediately.,The process is paused indefinitely until more physical memory becomes available.,The requested page must be brought from the backing store into an available page frame in physical memory.,The system initiates a full memory scan to diagnose the cause of the fault.,The page is marked as 'read-only' to prevent further issues.,C,"Upon a page fault, the necessary page must be fetched from secondary storage (backing store) and loaded into an empty page frame in RAM."
What is the primary characteristic of 'copy-on-write' in the context of process creation?,All pages are copied from the parent to the child process at the moment of creation.,"The child process receives a read-only copy of the parent's memory, which is never modified.","The child process initially shares the same address space as the parent, with copies made only upon modification.","Both parent and child processes immediately get independent, fully duplicated memory spaces.",Memory is copied only when the parent process terminates or exits.,C,Copy-on-write means that a child process initially shares the parent's memory pages. A copy of a page is only created if either the parent or child attempts to modify it.
"Under a copy-on-write mechanism, when is a copy of a shared page made?",Only when the child process is initially created.,When either the child or parent process attempts to modify the shared page.,Only when the parent process modifies the page.,Only when the child process modifies the page.,When the system memory becomes critically low.,B,"A copy of a page is made if either the child process or the parent process modifies that page, ensuring isolation without immediate full duplication."
A page-replacement algorithm is typically invoked when:,A new process is created and needs its initial memory allocation.,Available physical memory is low and a new page needs to be loaded from the backing store.,A process voluntarily releases its allocated memory regions.,The CPU cache becomes full and needs to be flushed.,The system is booting up and initializing its memory structures.,B,"When available memory is low, a page-replacement algorithm is used to select an existing page to be evicted from memory to make room for a new one."
Which of the following is explicitly listed as a page-replacement algorithm in the provided text?,LFU (Least Frequently Used),MRU (Most Recently Used),Optimal,Random,Segmented FIFO,C,"The text lists FIFO, optimal, and LRU as page-replacement algorithms."
Why is a 'pure LRU' page-replacement algorithm often impractical to implement in real systems?,It requires too much CPU time for calculations on every memory access.,It necessitates complex hardware support to accurately track the exact usage time for every page.,It inherently leads to an excessive number of page faults compared to other algorithms.,It is difficult to define 'least recently used' precisely across all processes.,It cannot be combined with other memory management techniques like demand paging.,B,"The text states that pure LRU is impractical to implement, implying the difficulty in accurately tracking precise usage times, leading most systems to use LRU-approximation algorithms."
A 'global page-replacement algorithm' selects a page for replacement from:,Only the pages belonging to the faulting process.,"A fixed set of system-wide shared pages, ignoring process-specific ones.",Any process currently loaded in the system's memory.,Only pages that have not been modified since being loaded.,Pages belonging to processes with the lowest priority or least activity.,C,"Global page-replacement algorithms are defined as selecting a page from any process for replacement, not just the faulting one."
"In contrast to a global algorithm, a 'local page-replacement algorithm' selects a page for replacement from:",Only pages that are currently in the CPU cache.,Only pages belonging to the faulting process.,"Any page in memory, regardless of its owning process.",Pages that are least frequently accessed system-wide.,"Pages within a specific, pre-defined memory region reserved for the OS.",B,Local page-replacement algorithms are defined as selecting a page from the faulting process itself.
'Thrashing' refers to a state where a system:,"Spends an excessive amount of time executing user-mode processes, neglecting system tasks.","Is unable to allocate any more physical memory, leading to system crash.",Spends more time paging (swapping pages in and out of memory) than executing useful work.,"Experiences frequent CPU context switches, but without significant performance impact.","Has its entire working set loaded into memory, leading to optimal performance.",C,"Thrashing is a severe performance degradation where the system is spending a disproportionate amount of time moving pages between RAM and disk, rather than performing actual computation."
"In the context of virtual memory, what does 'locality' refer to?",The physical location of memory modules on the motherboard.,A set of pages that are actively used together by a process.,The geographical location of data centers for distributed memory systems.,The closest available page frame for allocation when a page fault occurs.,A measure of how frequently a specific memory address is accessed.,B,"Locality is defined as a set of pages actively used together, often referring to spatial or temporal locality of reference."
How does process execution typically relate to 'locality'?,Processes remain strictly within a single locality throughout their entire execution.,Processes continuously move randomly across all available memory pages without structure.,Process execution typically moves from one locality to another as different functions or data are accessed.,"Locality only applies to kernel processes, not user-mode processes.",Locality prevents processes from ever needing to page to disk.,C,"The text states that process execution moves from locality to locality, reflecting changing working sets over time."
The 'working set' of a process is defined as:,The total number of pages allocated to a process since its creation.,"The set of pages currently in active use by a process, based on the concept of locality.","The set of all executable code pages belonging to a process, excluding data pages.",The maximum number of pages a process is allowed to hold in memory at any given time.,The set of pages that have been recently written to disk as part of a checkpointing process.,B,The working set is based on locality and represents the set of pages currently in use by a process.
What is 'memory compression' in the context of virtual memory?,A technique that reduces the physical size of RAM modules for compact devices.,A method of compressing a number of individual pages into a single page frame in memory.,An algorithm designed to increase the speed of memory access by reducing latency.,A way to store data redundantly across multiple pages for fault tolerance.,A security measure to encrypt memory contents to prevent unauthorized access.,B,Memory compression involves compressing multiple logical pages of data into a single physical page frame.
"Memory compression is noted as an alternative to paging, primarily used on which type of systems?",High-performance computing clusters that require extreme speed.,Enterprise server systems managing large databases.,Mobile systems that often lack full paging support.,Desktop workstations with large amounts of RAM.,Virtual machines running in cloud environments.,C,"Memory compression is used as an alternative to paging, particularly on mobile systems without full paging support."
How is kernel memory allocation described as being different from user-mode process allocation?,"Kernel memory is allocated in non-contiguous chunks, unlike user memory.","Kernel memory is allocated dynamically based on demand, while user memory is always pre-allocated.",Kernel memory is allocated in contiguous chunks of varying sizes.,"Kernel memory uses a FIFO allocation scheme, while user memory uses LRU.",Kernel memory is always much larger in total size than user memory.,C,"Kernel memory is allocated differently than user-mode processes, specifically in contiguous chunks of varying sizes."
Which of the following are mentioned as common techniques for kernel memory allocation?,LIFO and LRU.,Paging and Swapping.,Buddy system and Slab allocation.,First-fit and Best-fit.,Segmented memory and Pure demand paging.,C,The text explicitly lists the Buddy system and Slab allocation as common techniques for kernel memory allocation.
What does 'TLB reach' refer to in the context of memory management?,The physical distance between the CPU and main memory.,The speed at which the Translation Lookaside Buffer (TLB) can translate virtual addresses.,The total amount of memory that can be directly accessed and mapped by the TLB at any given time.,The maximum number of entries the TLB can hold.,The number of active processes that can simultaneously utilize the TLB.,C,TLB reach is defined as the amount of memory accessible from the Translation Lookaside Buffer (TLB).
How is TLB reach calculated?,Number of TLB entries divided by the system's smallest page size.,Total physical memory size multiplied by the system's largest page size.,Number of entries in the TLB multiplied by the page size.,CPU clock speed multiplied by the TLB access time.,Number of active processes multiplied by the number of TLB entries.,C,TLB reach is calculated as the number of entries in the TLB multiplied by the page size.
A common technique to increase TLB reach is to:,Decrease the number of entries in the TLB.,Use smaller page sizes for memory allocation.,Increase the page size used by the system.,Allocate significantly more physical memory (RAM).,Increase the frequency of TLB flushes.,C,The text states that a technique to increase TLB reach is to increase the page size.
"Which of the following virtual memory management techniques are commonly used by Linux, Windows, and Solaris?","Pure LRU, LIFO, and segmented memory allocation.","Demand paging, copy-on-write, and variations of LRU approximation (like the clock algorithm).","Buddy system, Slab allocation, and optimal page replacement.","Memory compression, pre-paging, and exact LRU implementations.","Strictly global page replacement, local page replacement, and pure FIFO.",B,"Linux, Windows, and Solaris are noted to manage virtual memory similarly, using demand paging, copy-on-write, and variations of LRU approximation (e.g., clock algorithm)."
What is the primary characteristic of demand paging?,Loading the entire program into physical memory before execution.,Loading program pages into memory only when they are needed during execution.,Storing all program pages permanently in physical memory.,Executing programs directly from secondary storage without loading them into RAM.,Prioritizing the loading of kernel pages over user program pages.,B,"Demand paging specifically loads pages into memory only when they are accessed or 'demanded' by the running program, rather than loading the entire program at once."
Which problem is primarily addressed by the use of demand paging?,Insufficient CPU processing speed for large programs.,"The need to load an entire program into physical memory, even if not all parts are immediately required.",Difficulty in managing multiple processes simultaneously.,The high cost of secondary storage devices.,Lack of proper security mechanisms for memory access.,B,Demand paging solves the problem of needing to load an entire program (which may include unneeded parts like unselected options) by only loading portions as they are accessed.
"In a system utilizing demand paging, what happens to pages that are never accessed during a program's execution?",They are loaded into a special cache for future use.,They remain in secondary storage and are never loaded into physical memory.,They are loaded into physical memory at program startup but later swapped out.,They cause a page fault upon program termination.,They are marked as invalid and immediately deleted from secondary storage.,B,"A key benefit of demand paging is that unaccessed pages are never loaded into physical memory, saving memory resources."
What hardware support is essential for distinguishing between pages that are in memory and those that are in secondary storage in a demand paging system?,A dedicated memory management unit (MMU) with a translation lookaside buffer (TLB).,A valid-invalid bit scheme in the page table.,High-speed solid-state drives for secondary storage.,Multiple CPU cores for parallel processing.,A large amount of RAM.,B,The valid-invalid bit in each page-table entry is used by hardware to indicate whether a page is legal and in memory (valid) or not (invalid).
"In the context of demand paging's valid-invalid bit scheme, what does a ""valid bit"" typically signify?",The page is corrupted and needs to be reloaded.,The page is legal and currently resides in physical memory.,The page is protected and cannot be modified.,The page is in secondary storage and needs to be swapped in.,The page is part of the operating system kernel.,B,A valid bit indicates that the corresponding page is both part of the process's logical address space and is currently loaded into a physical memory frame.
"What does an ""invalid bit"" in a page-table entry signify in a demand paging system?",The page contains invalid data and should be discarded.,"The page is legal and in memory, but read-only.","The page is either not a valid part of the logical address space, or it is valid but currently in secondary storage.",The page has been recently accessed and is likely to be accessed again.,The page is exclusively reserved for operating system use.,C,"An invalid bit indicates one of two possibilities: either the page address is illegal (not in the process's logical address space), or it is legal but currently resides in secondary storage."
"What immediately triggers a ""page fault"" in a demand paging system?",A process attempting to write to a read-only page.,The operating system deciding to swap out a less-used page.,An access attempt to a page marked as invalid in the page table.,The CPU requesting an instruction that is already in memory.,A system administrator manually initiating a page swap.,C,A page fault is explicitly defined as occurring when an access attempt is made to a page whose corresponding page-table entry is marked invalid.
What is the first action taken by the system immediately after a page fault occurs?,The process is immediately terminated.,The requested page is read from secondary storage.,A trap to the operating system is generated.,The page table is updated to mark the page as valid.,A new free frame is allocated.,C,"The text states, ""Access to invalid page → page fault. Page fault causes trap to OS."" This is the immediate consequence before any handling procedure begins."
"According to the provided text, what is the first step the operating system performs when handling a page fault?",Find a free frame in physical memory.,Schedule a secondary storage operation to read the page.,Check an internal table (like the process control block) to validate the memory access.,Modify the page table to mark the page as valid.,Restart the interrupted instruction.,C,"The first step in the page fault handling procedure is ""Check internal table (process control block) for valid/invalid memory access."""
"During the page fault handling procedure, if the OS determines that the memory access causing the fault is invalid (e.g., beyond the process's logical address space), what action is taken?",The page is loaded into memory regardless.,The process is terminated.,The page is moved to swap space.,The page table is updated with a valid bit.,"An error log is created, and the instruction is retried.",B,"Step 2 of the page fault handling procedure states: ""If invalid, terminate process."""
What is the final step in the page fault handling procedure as described in the text?,The process control block is updated.,The operating system finds a free frame.,The page is read from secondary storage.,The interrupted instruction is restarted.,The page is marked as invalid in the page table.,D,"The last step listed in the procedure is ""Restart interrupted instruction; process accesses page as if always in memory."""
"What defines ""pure demand paging""?",All pages are pre-loaded into memory before execution begins.,No pages are ever swapped out once loaded into memory.,"The process starts with no pages in memory, and pages are faulted in as needed.",Only read-only pages are loaded into memory on demand.,"Memory pages are only loaded from the file system, not swap space.",C,"Pure demand paging is defined as starting a process with no pages in memory, and then faulting for pages only as they are referenced."
"How does the ""locality of reference"" principle relate to the performance of demand paging?",It guarantees that all pages will be loaded into memory at startup.,"It increases the probability of page faults, thus degrading performance.","It suggests that processes access memory in patterns, which allows demand paging to perform reasonably well.","It indicates that memory access times are constant, regardless of paging.",It is irrelevant to the efficiency of demand paging.,C,"The text states, ""Programs tend to have locality of reference → reasonable demand paging performance,"" meaning the non-random access patterns make demand paging viable."
"What is the primary role of ""secondary memory"" (or swap device/swap space) in a demand paging system?",To store the entire operating system kernel.,To serve as a temporary cache for frequently accessed pages.,To hold pages that are not currently resident in main memory.,To execute programs directly without loading them into RAM.,To maintain a log of all page faults.,C,"Secondary memory, specifically swap space, is explicitly described as holding non-main-memory pages."
A crucial requirement for the successful implementation of demand paging is the ability to:,Pre-allocate all required memory frames at compile time.,Completely ignore the state of a process after a page fault.,Restart any instruction after a page fault has been handled.,Always keep the entire program in main memory.,Prevent any process from accessing pages in secondary storage.,C,"The text highlights this as a ""Crucial requirement: ability to restart any instruction after page fault,"" which involves saving and restoring process state."
"For instructions that modify multiple memory locations (like IBM System 360/370 MVC), how can a page fault be handled to ensure correct process state restoration?","The entire instruction is always aborted, and the process is restarted from scratch.",The instruction is immediately retried without any state restoration.,"The system uses microcode to check both ends of blocks before modification, or uses temporary registers to restore overwritten values.",Such instructions are prohibited in demand-paged systems.,The CPU automatically re-executes only the failed part of the instruction.,C,The text provides two solutions for this difficulty: microcode checks before modification or using temporary registers to restore old values on fault.
"From the perspective of the running process, how should paging be perceived?",It should be explicitly managed by the process's code.,It should be visible and require process intervention for page swaps.,"It should be transparent, meaning the process is unaware of it.",It should cause noticeable delays and require user interaction.,It should only occur during process startup.,C,"The text states, ""Paging should be transparent to process."""
