Question,Option A,Option B,Option C,Option D,Option E,Answer,Explanation
What flexibility do modern operating systems often provide regarding device drivers?,They require kernel recompilation for every new device added.,They load all possible device drivers at boot time regardless of connected hardware.,They allow new devices and drivers to be introduced without kernel recompilation and can load drivers on demand.,Device drivers are exclusively managed by user-space applications.,They prevent any dynamic changes to device drivers after boot.,C,The text highlights that 'New devices/drivers can be introduced without kernel recompilation' and 'Some OS load device drivers on demand.'
How might an operating system detect and load a driver for a device added *after* boot time?,By waiting for manual user input to install the driver.,The kernel inspects the device upon detecting an error related to it and loads the driver dynamically.,By performing a full system reboot to rescan all buses.,It requires the application to explicitly call a driver loading function.,"Drivers for such devices must be pre-loaded, or they cannot be used.",B,"The text states, 'Devices added after boot: detected by error, kernel inspects, loads driver dynamically.'"
What is the very first step in the life cycle of a blocking `read()` system call for an opened file?,The device driver immediately allocates kernel buffer space.,The kernel system-call code checks parameters and looks for data in the buffer cache.,The process is directly placed on a wait queue for the device.,The I/O subsystem sends a request to the device controller.,The DMA controller begins transferring data.,B,"The process begins by issuing the `read()` call, and then 'Kernel system-call code checks parameters. If data in buffer cache, data returned, I/O completed.'"
"If a physical I/O operation is required for a blocking `read()` request because the data is not in the buffer cache, what happens to the requesting process?","It continues executing, polling the device for completion.",It is terminated to free up resources.,It is removed from the run queue and placed on a wait queue for the device.,It is immediately moved to the ready queue to await CPU assignment.,It spawns a new thread to handle the I/O asynchronously.,C,"The text explains, 'Else, physical I/O performed. Process removed from run queue, placed on wait queue for device. I/O request scheduled.'"
"After receiving an I/O request from the kernel's I/O subsystem, what is a key action performed by the device driver in the context of a blocking read?",It directly transfers data to the application's address space.,It unblocks the requesting process by moving it to the ready queue.,It allocates kernel buffer space and sends commands to the device controller by writing to its registers.,It receives interrupts from the DMA controller and stores data in the buffer cache.,It updates the mount table with new device information.,C,"Step 5 states, 'Device driver allocates kernel buffer space, schedules I/O. Sends commands to device controller by writing to device-control registers.'"
"In the lifecycle of a blocking read request, what is the primary responsibility of the device controller?",To manage the system's buffer cache.,To operate the device hardware for data transfer.,To determine which device driver to load.,To place the requesting process on the wait queue.,To handle interrupts from other devices.,B,"Step 6 indicates, 'Device controller operates device hardware for data transfer.'"
"How is the completion of a data transfer from a device to kernel memory often signaled, particularly when Direct Memory Access (DMA) is used?",The device driver continuously polls the device status.,The application process checks a shared memory flag.,The DMA controller generates an interrupt upon transfer completion.,The kernel periodically checks a global status variable.,The device controller sends a direct signal to the requesting process.,C,"Step 7 mentions, 'DMA controller generates interrupt on transfer completion.'"
"Upon receiving an interrupt from a DMA controller, what is a key action taken by the correct interrupt handler?",It immediately unblocks the requesting process.,It re-schedules the I/O request for later.,"It stores the transferred data, signals the device driver, and then returns.",It reconfigures the device controller.,It modifies the major and minor device numbers.,C,"Step 8 details, 'Correct interrupt handler receives interrupt via interrupt-vector table, stores data, signals device driver, returns.'"
"After the device driver signals the kernel I/O subsystem that an I/O request has completed, what are the kernel's final steps to complete the blocking `read()`?",It terminates the process and cleans up resources.,It only updates the device's status in the device table.,It transfers data/return codes to the requesting process's address space and moves the process from the wait queue to the ready queue.,It reloads the device driver to ensure readiness for the next request.,It modifies the file system's allocation table.,C,"Step 10 outlines, 'Kernel transfers data/return codes to requesting process's address space. Moves process from wait queue to ready queue.'"
"According to the glossary, what is a `mount table`?",A physical table where hard drives are installed.,A list of all active processes and their file descriptors.,"An in-memory data structure with info about each mounted volume, tracks file systems and access.",A temporary buffer for I/O requests before they are sent to the device controller.,A table that maps interrupt requests to their respective handlers.,C,"The glossary defines 'mount table' as 'In-memory data structure with info about each mounted volume, tracks file systems and access.'"
