Question,Option A,Option B,Option C,Option D,Option E,Answer,Explanation
"Under the 'copy-on-write' mechanism, when is an actual copy of a shared page created?",Only when the parent process writes to the page.,Only when the child process writes to the page.,When either the child or the parent process attempts to modify the page.,Immediately upon the creation of the child process.,When the operating system needs to free up physical memory.,C,"The text explains, 'If child or parent modifies page, copy of page is made'."
When does a page-replacement algorithm typically select an existing page to replace?,During program initialization.,When a program explicitly requests a page swap.,When available memory is low.,After every successful page load from backing store.,Only when a process terminates.,C,Page-replacement algorithms are invoked 'When available memory low'.
What is the primary objective of a page-replacement algorithm?,To pre-load all necessary pages into memory for faster access.,To prevent any page faults from occurring during execution.,To select an existing page in memory to be swapped out.,To determine the optimal size for memory pages.,To manage the allocation of contiguous memory blocks.,C,The algorithm 'selects existing page to replace'.
Which set of algorithms are explicitly mentioned as page-replacement algorithms?,"LIFO, Random, Adaptive","FIFO, Optimal, LRU","Best Fit, First Fit, Worst Fit","Priority, Round Robin, Shortest Job First","Merge Sort, Quick Sort, Bubble Sort",B,"The text lists 'FIFO, optimal, LRU' as page-replacement algorithms."
Why is implementing pure LRU (Least Recently Used) often considered impractical?,It frequently leads to 'thrashing' due to its aggressive replacement policy.,It is conceptually too complex for modern operating systems.,It requires significant hardware or computational overhead to perfectly track page usage.,It always results in higher page fault rates compared to simpler algorithms.,It only works effectively with very small amounts of physical memory.,C,"The text states 'Pure LRU: impractical to implement; most systems use LRU-approximation algorithms,' implying the difficulty in tracking 'least recently used' perfectly."
"In a 'global page-replacement algorithm', from which set of pages can a page be chosen for replacement?",Only from the pages belonging to the currently faulting process.,Only from pages that are explicitly marked as 'dirty'.,From any process currently in memory.,Only from pages belonging to the kernel.,From pages that have been in memory for the longest time.,C,Global page-replacement algorithms 'select page from any process for replacement'.
What distinguishes a 'local page-replacement algorithm' from a global one?,Local algorithms only select pages from the operating system's internal memory.,Local algorithms select a page for replacement exclusively from the faulting process.,Local algorithms prioritize pages based on their physical location in memory.,Local algorithms are designed to minimize the total number of page faults across all processes.,Local algorithms allow pages to be replaced only if they are not shared.,B,Local page-replacement algorithms 'select page from faulting process'.
What is the definition of 'thrashing' in the context of virtual memory?,When the CPU is entirely idle due to a lack of runnable processes.,When the system spends more time executing processes than performing paging operations.,When the system spends more time paging than executing useful work.,When memory pages are consistently allocated in contiguous blocks.,"When a process exclusively accesses data within its cache, avoiding disk I/O.",C,Thrashing is defined as 'system spends more time paging than executing'.
What does the term 'locality' refer to in memory management?,The physical proximity of memory chips to the CPU.,The total amount of memory that can be accessed by a process.,A set of pages that are actively used together by a process.,The degree to which a process's memory is fragmented.,The geographical distribution of data centers in a cloud environment.,C,Locality is defined as a 'set of pages actively used together'.
How do processes generally interact with 'locality' during their execution?,"Processes remain confined to a single, fixed locality throughout their lifecycle.","Process execution involves constant, random jumps across all available memory pages.",Process execution typically moves from one locality to another over time.,Localities are only relevant during the initial loading phase of a process.,Processes do not exhibit any specific pattern related to memory access localities.,C,"The text states, 'Process execution: moves from locality to locality'."
"Based on the concept of locality, what is a 'working set'?",The maximum amount of physical memory reserved for a process.,"The complete collection of all pages associated with a program, whether loaded or not.",The set of pages currently in active use by a process.,The total number of page frames available in physical memory.,The portion of a program that resides exclusively on the backing store.,C,"Working set is defined as 'based on locality, set of pages currently in use by a process'."
What is the core operation performed by 'memory compression' as described?,It physically reduces the size of RAM modules.,It compresses multiple pages into a single page to save space.,It expands a single compressed page into several larger pages.,It encrypts memory content to secure data access.,It automatically deletes unused data from memory to free space.,B,Memory compression 'compresses number of pages into single page'.
Memory compression is mentioned as an alternative to which common virtual memory technique?,Segmentation,Caching,Swapping,Paging,Direct Memory Access (DMA),D,It is stated as an 'Alternative to paging'.
"On which types of systems is memory compression commonly utilized, especially when they lack paging support?",Large-scale enterprise servers.,High-performance computing clusters.,Desktop workstations with abundant RAM.,Mobile systems.,Traditional mainframe computers.,D,Memory compression is used 'on mobile systems without paging support'.
How is kernel memory allocation distinguished from user-mode process allocation?,"Kernel memory is always allocated in fixed, small, non-contiguous blocks.",Kernel memory is allocated using the same demand paging mechanism as user processes.,Kernel memory is allocated differently and in contiguous chunks of varying sizes.,Kernel memory is never explicitly allocated; it's a fixed part of the OS.,Kernel memory is entirely managed by user-level applications.,C,Kernel memory is 'allocated differently than user-mode processes' and 'Allocated in contiguous chunks of varying sizes'.
Which of the following describes the nature of kernel memory allocation?,It is typically non-contiguous and of uniform fixed size.,It is allocated in contiguous chunks of varying sizes.,It always uses virtual addresses that do not map to physical memory.,It is handled exclusively by hardware without software intervention.,It is designed to be easily swappable to disk.,B,Kernel memory is 'Allocated in contiguous chunks of varying sizes'.
What are the two common techniques specifically mentioned for kernel memory allocation?,First Fit and Best Fit,FIFO and LRU,Buddy system and Slab allocation,Demand Paging and Copy-on-write,Round Robin and Shortest Job First,C,The two common techniques listed are 'Buddy system' and 'Slab allocation'.
What does 'TLB reach' quantify?,The physical size of the Translation Lookaside Buffer (TLB).,The speed at which the TLB can perform address translations.,The total amount of memory that can be accessed without a TLB miss.,The number of entries available in the TLB.,The ratio of TLB hits to TLB misses.,C,TLB reach is defined as the 'amount of memory accessible from TLB'.
How is TLB reach calculated?,By dividing the total physical memory by the number of TLB entries.,By multiplying the number of entries in the TLB by the page size.,By adding the number of TLB entries to the page size.,By subtracting the TLB miss rate from the hit rate.,By summing the sizes of all active processes.,B,TLB reach is 'Equal to number of entries in TLB × page size'.
What technique is suggested to increase TLB reach?,Decreasing the page size.,Reducing the number of entries in the TLB.,Increasing the page size.,Increasing the frequency of TLB flushes.,"Using a smaller, faster CPU cache.",C,A technique to increase TLB reach is to 'increase page size'.
"How do Linux, Windows, and Solaris generally manage virtual memory, according to the text?",They utilize completely distinct and incompatible virtual memory systems.,They manage virtual memory similarly.,"Linux uses a unique approach, while Windows and Solaris are similar.",They primarily rely on memory compression instead of paging.,"They do not employ virtual memory, opting for direct physical memory access.",B,"The text states, 'Linux, Windows, Solaris: manage virtual memory similarly'."
"Which specific virtual memory techniques are common across Linux, Windows, and Solaris?","Segmentation, pure LRU, and LIFO.","Buddy system, Slab allocation, and Best Fit.","Demand paging, copy-on-write, and variations of LRU approximation (clock algorithm).","Thrashing prevention, direct memory access, and fixed-size partitions.","Memory compression, optimal page replacement, and strict memory isolation.",C,"They 'Use demand paging, copy-on-write, and variations of LRU approximation (clock algorithm)'."
