Question,Option A,Option B,Option C,Option D,Option E,Answer,Explanation
"When calculating the 'effective access time' for demand-paged memory, which two primary factors are weighed?",The CPU's clock speed and the number of active processes.,The memory-access time (ma) and the page fault time.,The disk seek time and the data transfer rate.,The size of the page table and the number of valid bits.,The program's compile time and its total execution time.,B,"The formula for effective access time is given as: '$(1 - p) 	imes ma + p 	imes 	ext{page fault time}$', where $ma$ is memory-access time and 'page fault time' is the cost of handling a fault."
"Approximately how long does it take for a typical hard disk drive (HDD) to service a page-switch (read a page into memory), considering latency, seek time, and transfer time?",10 nanoseconds,200 nanoseconds,1 to 100 microseconds,8 milliseconds,3 seconds,D,"The text specifies: 'HDD page-switch time: ~8 milliseconds (3ms latency, 5ms seek, 0.05ms transfer)'."
What is the direct relationship between the 'effective access time' and the 'page-fault rate' in a demand paging system?,"They are inversely proportional; as one increases, the other decreases.",The effective access time is constant regardless of the page-fault rate.,The effective access time is directly proportional to the page-fault rate.,"They are unrelated, as performance depends solely on the CPU's processing power.",The effective access time is logarithmically related to the page-fault rate.,C,"The text states: 'Effective access time directly proportional to page-fault rate', which is evident from the formula showing $p$ as a multiplier for the large page fault time."
"Given a memory-access time of 200 ns and a page-fault service time of 8 ms, what must the page-fault rate (p) approximately be to limit the performance slowdown to less than 10% (i.e., effective access time < 220 ns)?","p < 1/1,000","p < 1/10,000","p < 1/399,990","p < 1/2,000,000",p < 1/200,C,"The text provides the calculation: 'To keep slowdown < 10% (e.g., 220 ns effective access time): ... p < 0.0000025 (fewer than 1 fault per 399,990 accesses)'."
"How does I/O from swap space generally compare in speed to I/O from the file system, and what is a primary reason for this difference?",Swap space I/O is slower due to more complex data structures.,"Swap space I/O is about the same speed as file system I/O, as they both use the same disk.",Swap space I/O is generally faster due to larger block transfers and avoiding file lookups.,File system I/O is always faster because it leverages file caching mechanisms.,The speeds are indistinguishable in modern operating systems.,C,"The text states: 'Swap space I/O generally faster than file system I/O (larger blocks, no file lookups)'."
Which strategy for swap space usage is commonly adopted by operating systems like Linux and Windows for general pages?,Copying the entire program file image to swap space at startup.,"Demand-paging directly from the file system initially, and writing pages to swap space only when they are replaced and modified.",Avoiding swap space entirely by keeping all pages in physical memory.,Loading all program pages into a compressed memory area instead of swap space.,Pre-fetching all anticipated pages into swap space before they are needed.,B,"The text specifies: 'Demand-page from file system initially, write pages to swap space when replaced (Linux, Windows)'."
"In Linux and BSD UNIX, how are binary executable pages typically handled when demand-paged, particularly regarding their backing store?",Their entire image is copied to swap space at program launch.,"They are demand-paged directly from the file system, which serves as their backing store because they are typically never modified.",They are always kept in physical memory and never swapped out.,"They use a dedicated, high-speed SSD separate from the main swap space.",Their pages are automatically compressed and stored in anonymous memory.,B,"The text states: 'Demand-page binary executables directly from file system; overwrite frames when replaced (never modified); file system acts as backing store (Linux, BSD UNIX)'."
"What is the primary backing store for 'anonymous memory' segments, such as the stack and heap, when they are paged out in a demand paging system?",The original executable file on the file system.,"A dedicated, read-only section of the file system.",The CPU's internal cache.,Swap space.,A temporary RAM disk.,D,"The text clearly states: 'Anonymous memory (stack, heap) still uses swap space'."
"How do mobile operating systems, such as iOS, typically handle memory paging and swapping?",They aggressively swap all memory types to persistent flash storage.,They rely heavily on compressed memory as their primary virtual memory mechanism.,They generally do not use swapping; they demand-page from the file system and reclaim read-only pages when memory is constrained.,They load entire applications into memory upon launch to avoid any paging.,"They utilize a large, dedicated swap partition on external SD cards.",C,"The text mentions: 'Mobile OS (e.g., iOS) typically no swapping: demand-page from file system, reclaim read-only pages if memory constrained'."
What is mentioned as an alternative to swapping that is sometimes employed in mobile systems to manage memory constraints?,Utilizing extremely large quantities of physical RAM to avoid paging altogether.,Completely disabling virtual memory features.,Implementing compressed memory.,Moving all application data to cloud storage.,Requiring all applications to be written in assembly language for maximum efficiency.,C,The text states: 'Compressed memory is an alternative to swapping in mobile systems'.
"According to the glossary, what is the definition of 'demand paging'?",The act of pre-loading an entire program into memory regardless of immediate need.,Bringing in pages from storage as needed rather than entirely at process load time.,A method of memory management that eliminates the need for secondary storage.,A technique for encrypting memory contents on demand.,The process of continually transferring all pages between CPU registers and cache.,B,Glossary definition: 'Bringing in pages from storage as needed rather than entirely at process load time'.
"Based on the glossary, what is a 'page fault'?",An error that occurs when physical memory runs out of space.,A successful retrieval of a page from the CPU cache.,A fault that occurs from referencing a page that is not currently resident in memory.,A software bug that corrupts the page table.,A security breach detected during memory access.,C,Glossary definition: 'Fault from reference to a non-memory-resident page'.
How does the glossary define 'pure demand paging'?,Demand paging where pages are brought into memory in large batches.,Demand paging where no page is brought into memory until it is referenced.,A paging system that only loads read-only pages on demand.,A system where all program pages are pre-loaded at process creation.,A method that avoids using page faults entirely by predicting memory needs.,B,Glossary definition: 'Demand paging where no page is brought into memory until referenced'.
What does the glossary describe as 'locality of reference'?,The random access patterns of memory by a process.,"The tendency of processes to reference memory in patterns, not randomly.",The physical location of data on a hard disk drive.,The process of referencing data directly from secondary storage.,The speed at which a process can access any memory location.,B,"Glossary definition: 'Tendency of processes to reference memory in patterns, not randomly'."
"According to the glossary, what is 'swap space'?",The dedicated area of the CPU for storing temporary data.,The primary physical memory (RAM) in a computer system.,Secondary storage backing-store space for paged-out memory.,A high-speed buffer for I/O operations.,An area of memory reserved for kernel-only processes.,C,Glossary definition: 'Secondary storage backing-store space for paged-out memory'.
What is the 'free-frame list' as defined in the glossary?,A list of all allocated physical memory frames.,A kernel-maintained list of available free physical memory frames.,A record of all pages currently in secondary storage.,A queue of processes waiting for memory allocation.,A cache of recently used frames.,B,Glossary definition: 'Kernel-maintained list of available free physical memory frames'.
What is the meaning of 'zero-fill-on-demand' according to the glossary?,Compressing a page's content if it contains mostly zeros.,Writing zeros into a page before making it available to a process for security reasons.,A technique to pre-fetch pages that are known to be all zeros.,Automatically clearing the contents of a page when it is deallocated.,A method to calculate the checksum of a page containing zeros.,B,Glossary definition: 'Writing zeros into a page before making it available to a process'.
"Based on the glossary, what is 'effective access time'?",The minimum time required to access a memory location.,The theoretical maximum speed of a memory device.,"The measured or calculated time to access something, such as memory.",The time it takes to transfer data from a hard disk to RAM.,The latency experienced by the CPU when executing an instruction.,C,"Glossary definition: 'Measured/calculated time to access something (e.g., memory)'."
What does the glossary define as the 'page-fault rate'?,The total number of page faults occurring over the system's uptime.,A measure of how often a page fault occurs per memory access attempt.,The speed at which pages are moved into and out of physical memory.,The percentage of physical memory occupied by currently active pages.,The maximum number of page faults a system can tolerate before crashing.,B,Glossary definition: 'Measure of how often a page fault occurs per memory access attempt'.
"According to the glossary, what is 'anonymous memory'?",Memory that is shared anonymously between different user accounts.,"Memory not associated with a file; typically used for stack and heap, and stored in swap space if dirty and paged out.",Read-only memory that contains system boot information.,Memory that has been encrypted and cannot be directly accessed.,Memory that is permanently resident in physical RAM and never swapped.,B,Glossary definition: 'Memory not associated with a file; stored in swap space if dirty and paged out'.
