Question,Option A,Option B,Option C,Option D,Option E,Answer,Explanation
"What is a potential issue that can still occur when using OpenMP critical sections, similar to mutex locks?",Performance degradation due to excessive parallelization.,Memory fragmentation.,"Deadlock, if two or more critical sections are identified.",Unpredictable program termination.,Automatic re-execution of failed transactions.,C,The text states as a disadvantage: 'Deadlock still possible if two or more critical sections are identified (behaves like mutex lock).'
"Which of the following is a defining characteristic of imperative (or procedural) programming languages, such as C, C++, Java, and C#?",They primarily operate without maintaining state.,"Variables, once defined, are immutable.",They implement state-based algorithms where program state is mutable.,They are designed to eliminate all concurrency issues automatically.,They only support functional programming paradigms.,C,The text describes imperative languages as implementing 'state-based algorithms' where 'Program state is mutable (variables can change values).'
"What is the fundamental difference in programming paradigm between functional languages and imperative languages, as described in the text?","Functional languages are compiled, while imperative languages are interpreted.","Functional languages utilize graphical interfaces, while imperative languages are text-based.","Functional languages do not maintain state, while imperative languages do.","Functional languages are strictly for scientific computing, while imperative languages are for general purpose.",Functional languages require more memory.,C,The text states that a 'Fundamental difference: [functional languages] do not maintain state' in contrast to imperative languages that 'Implement state-based algorithms'.
"What is a key property of variables in functional programming languages, once they have been defined and assigned a value?",Their value can be changed at any time.,Their value is mutable only within specific critical sections.,Their value is immutable and cannot change.,Their value can only be modified by the operating system.,They are automatically garbage collected immediately after assignment.,C,"The text states for functional languages: 'Once variable defined and assigned value, its value is immutable (cannot change).'"
"Due to the disallowance of mutable state, what major concurrency problems are generally nonexistent in functional programming languages?",Memory leaks and buffer overflows.,Runtime exceptions and syntax errors.,Race conditions and deadlocks.,Performance bottlenecks in single-threaded execution.,Issues with distributed consensus.,C,The text states for functional languages: 'Because mutable state disallowed: no concern with race conditions and deadlocks. Most problems addressed in this chapter are nonexistent.'
Which of the following functional languages is specifically mentioned as having gained attention for its concurrency support and ease of developing parallel applications?,C#.,Java.,Erlang.,C++.,Python.,C,The text lists 'Erlang: gained attention for concurrency support and ease of developing parallel applications' as an example.
"Based on the section glossary, what is the definition of 'transactional memory'?",A type of memory used for financial transactions.,Memory that supports advanced encryption algorithms.,Memory designed for single-threaded applications.,A type of memory supporting memory transactions.,Volatile memory that loses data upon power loss.,D,The glossary defines 'transactional memory' as 'Type of memory supporting memory transactions.'
"According to the glossary, what is an 'imperative language' (also known as a 'procedural language')?",A language that emphasizes immutable data structures.,A language for implementing state-based algorithms.,A language used exclusively for hardware programming.,A language that does not require states to be managed.,A language focused on parallel execution without explicit synchronization.,B,"The glossary defines both 'imperative language' and 'procedural language' as 'Language for implementing state-based algorithms (e.g., C, C++, Java, C#).'"
How does the glossary define a 'functional language'?,A programming language that requires states to be explicitly managed by programs.,A language primarily designed for database queries.,A programming language that does not require states to be managed by programs written in it.,A language that uses procedural calls exclusively.,A language that only supports concurrent execution.,C,"The glossary defines 'functional language' as a 'Programming language that does not require states to be managed by programs written in it (e.g., Erlang, Scala).'"
Which type of transactional memory implementation generally has less overhead because it requires no special code instrumentation?,Software Transactional Memory (STM),Hardware Transactional Memory (HTM),Hybrid Transactional Memory (HyTM),Distributed Transactional Memory (DTM),Compiler-assisted Transactional Memory (CATM),B,The text states for HTM: 'Requires no special code instrumentation (less overhead than STM).'
What is the current trend regarding the status of transactional memory implementation?,It has seen widespread implementation for many years.,It is being phased out due to inherent limitations.,The growth of multicore systems and emphasis on concurrent programming has prompted significant research.,It remains a theoretical concept with no practical applications.,"It is only used in highly specialized, niche applications.",C,The text notes its 'Status: existed for years without widespread implementation' but 'Current trend: growth of multicore systems and emphasis on concurrent/parallel programming has prompted significant research.'
What specific hardware modification is required for Hardware Transactional Memory (HTM) implementation?,Addition of specialized GPU units.,Modification of existing cache hierarchies and cache coherency protocols.,Installation of a dedicated transactional memory chip.,Redesign of the system's bus architecture.,Upgrading to Solid State Drives.,B,The text states for HTM: 'Requires modification of existing cache hierarchies and cache coherency protocols.'
The behavior of an OpenMP critical-section directive is described as being much like what traditional synchronization primitives?,Message queues or pipes.,Binary semaphore or mutex lock.,Condition variables or event flags.,Shared memory segments or files.,Remote procedure calls or sockets.,B,The text states: 'Behavior of critical-section directive: Much like binary semaphore or mutex lock.'
What is generally considered an advantage of the OpenMP critical-section directive compared to standard mutex locks?,It guarantees freedom from all deadlocks.,It automatically detects and resolves all race conditions.,It is generally considered easier to use.,It supports distributed memory environments natively.,It requires no explicit directives from the developer.,C,The text lists as an advantage: 'Generally considered easier to use than standard mutex locks.'
"With the current emphasis on concurrent/parallel programming for multicore systems, what type of programming languages are gaining greater focus?",Assembly languages.,Imperative languages.,Object-oriented languages (excluding functional features).,Functional programming languages.,Markup languages.,D,The text states: 'Current emphasis on concurrent/parallel programming for multicore systems: greater focus on functional programming languages.'
Which pair of languages are provided as examples of functional programming languages?,C and C++.,Java and C#.,Erlang and Scala.,Python and Ruby.,Fortran and COBOL.,C,The text lists 'Erlang' and 'Scala' as examples of functional languages.
