Question,Option A,Option B,Option C,Option D,Option E,Answer,Explanation
How has the Linux kernel's preemption model evolved since Version 2.6?,It changed from fully preemptive to nonpreemptive.,It has remained nonpreemptive to ensure stability.,It changed from nonpreemptive (prior to 2.6) to fully preemptive (now).,It removed all forms of kernel preemption.,"It adopted a hybrid model, selectively preemptive based on user configuration.",C,"The text states, 'Prior to Version 2.6: nonpreemptive kernel... Now: Linux kernel is fully preemptive (task can be preempted while running in kernel).'"
What is described as the simplest synchronization technique in the Linux kernel?,Mutex locks.,Semaphores.,Spinlocks.,Atomic integers.,Critical-section objects.,D,"The text states, 'Atomic integers: Simplest synchronization technique.'"
Which of the following is true regarding atomic integers in the Linux kernel?,They are complex data structures used for protecting multiple variables in race conditions.,All mathematical operations on an `atomic_t` type are performed without interruption.,They incur significant locking overhead due to their robust nature.,They are primarily used for managing thread waiting queues.,"The `atomic_t` data type is transparent, allowing direct integer manipulation.",B,The text states: 'All math operations are atomic (performed without interruption)' for `atomic_t`.
"Consider the following Linux atomic operations: `atomic_set(&counter, 5);`, `atomic_add(10, &counter);`, `atomic_sub(4, &counter);`, `atomic_inc(&counter);`. If `value = atomic_read(&counter);` is called after these operations, what would be the value of `value`?",12,11,10,5,4,A,"Starting with `atomic_set(&counter, 5);` sets counter to 5. Then `atomic_add(10, &counter);` makes it 15. `atomic_sub(4, &counter);` makes it 11. `atomic_inc(&counter);` increments it to 12. So, `value` would be 12."
What is the primary use of mutex locks within the Linux kernel?,To handle interrupt masking for I/O operations.,To implement general-purpose condition variables.,"To protect critical sections within the kernel, where a task sleeps if the lock is unavailable.",To perform atomic arithmetic operations on single integer variables.,To disable kernel preemption for very short durations.,C,"Linux mutex locks 'Protect critical sections within kernel.' and 'If unavailable: task calling mutex_lock() sleeps, awakened when owner invokes mutex_unlock().'"
How do Linux spinlocks behave differently on single-processor machines (like embedded systems) compared to SMP machines?,"On single-processor machines, spinlocks are replaced by mutex locks.","On SMP machines, spinlocks are inappropriate and replaced by semaphores.","On single-processor machines, spinlocks are replaced by enabling/disabling kernel preemption.",Spinlocks are not available in single-processor Linux kernels.,Spinlocks are only used for user-mode synchronization on single-processor systems.,C,"For single-processor machines, 'spinlocks inappropriate. Replaced by enabling/disabling kernel preemption.'"
Which characteristic is shared by both spinlocks and mutex locks in the Linux kernel?,They are recursive locks.,They are designed for long-duration critical sections.,They are nonrecursive locks.,They always cause the acquiring task to sleep if unavailable.,They only operate on atomic integer variables.,C,The text explicitly states: 'Both spinlocks and mutex locks in Linux kernel are nonrecursive.'
What happens if a thread in the Linux kernel attempts to acquire a nonrecursive lock (like a spinlock or mutex) that it already holds?,"The lock is successfully reacquired, as they are recursive by default.","The thread enters an infinite loop, causing a system crash.","The lock is released automatically, then reacquired.",The second attempt to acquire the lock will block the thread.,The kernel silently ignores the second acquisition attempt.,D,"For nonrecursive locks, 'If thread acquires lock, cannot acquire same lock again without releasing it first. Second attempt to acquire will block.'"
"Which system calls are used in Linux to disable and enable kernel preemption, respectively?",`disable_preemption()` and `enable_preemption()`,`lock_kernel()` and `unlock_kernel()`,`preempt_off()` and `preempt_on()`,`preempt_disable()` and `preempt_enable()`,`interrupt_mask()` and `interrupt_unmask()`,D,The Linux approach for preemption control uses '`preempt_disable()` and `preempt_enable()` system calls.'
"In the Linux kernel, what is the purpose of the `preempt_count` counter within a task's `thread-info` structure?",It tracks the total number of times the task has been preempted.,It indicates the number of locks currently held by the task.,It measures the time a task has spent in kernel mode.,It stores the task's priority level for scheduling.,It counts the number of times `preempt_enable()` has been called.,B,`preempt_count`: indicates number of locks held by task.'
How does the `preempt_count` in the Linux kernel change when a task acquires and then releases a lock?,It is decremented upon acquisition and incremented upon release.,It remains unchanged during lock operations.,It is incremented upon acquisition and decremented upon release.,It is reset to zero after each lock operation.,It fluctuates randomly based on system load.,C,When a 'Lock acquired: `preempt_count` incremented. Lock released: `preempt_count` decremented.'
Under what condition is it NOT safe for the Linux kernel to be preempted?,If the `preempt_count` is 0.,If the task is running in user mode.,If the `preempt_count` is greater than 0.,If no `preempt_disable()` calls have ever been made.,If the task is waiting in an I/O queue.,C,If `preempt_count` > 0: not safe to preempt kernel (task holds lock).'
For what duration of lock holding are spinlocks (and kernel preemption disable/enable) typically recommended in the Linux kernel?,"When the lock must be held for a very long period, spanning multiple system calls.",When the lock needs to be acquired recursively by the same thread.,Only when the lock is held for a short duration.,"For any duration, as they are the most versatile synchronization mechanism.",Exclusively for user-mode synchronization.,C,Spinlocks (and kernel preemption disable/enable): only when lock held for short duration.'
When should semaphores or mutex locks be preferred over spinlocks in the Linux kernel?,When the lock needs to be held for a short duration.,When the lock must be held for a longer period.,When atomic operations on single integers are required.,When interrupt masking is the primary concern.,When synchronization is required across different processors in an SMP system for short code segments.,B,Semaphores or mutex locks: when lock must be held for longer period.'
"According to the glossary, what are 'dispatcher objects' in Windows OS?",Hardware-level components that manage CPU scheduling.,"Windows scheduler features controlling dispatching and synchronization, allowing threads to synchronize via mutex locks, semaphores, events, and timers.",User-mode structures that directly manipulate the kernel's process table.,"Objects used exclusively for inter-process communication, not thread synchronization.",A type of nonrecursive lock used to protect critical sections in kernel mode.,B,"The glossary defines 'dispatcher objects' as 'Windows scheduler feature controlling dispatching and synchronization. Threads synchronize via mutex locks, semaphores, events, and timers.'"
"What is the definition of an 'event' in the context of Windows OS scheduling features, as provided in the glossary?",A mechanism for protecting shared data with exclusive access.,A timer that notifies threads when a specified time expires.,A scheduling feature similar to a condition variable.,A system call that disables kernel preemption.,An atomic data type for integer operations.,C,"The glossary defines 'event' as 'Windows OS scheduling feature, similar to a condition variable.'"
What is a 'critical-section object' as defined in the Windows OS context?,A kernel-mode object that always requires kernel intervention for acquisition/release.,A hardware interrupt handler for critical system events.,"A user-mode mutex object, often acquired/released without kernel intervention.",A Linux-specific synchronization primitive for multi-core systems.,A type of semaphore used for resource counting.,C,"The glossary defines 'critical-section object' as 'User-mode mutex object in Windows OS, often acquired/released without kernel intervention.'"
