Question,Option A,Option B,Option C,Option D,Option E,Answer,Explanation
"In Pthreads, which function is used by the parent thread to wait for a child thread to terminate?",pthread_create(),pthread_exit(),pthread_join(),pthread_terminate(),pthread_wait(),C,"The text states that the parent waits for the child thread to terminate using 'pthread_join(tid, NULL)'."
What is the typical method for a child thread to terminate its execution in Pthreads?,Returning from the runner function.,Calling `pthread_terminate()`.,Calling `pthread_exit(0)`.,By the parent thread calling `pthread_cancel()`.,Automatically when its stack is unwound.,C,The text indicates that the child thread terminates by calling 'pthread_exit(0)'.
Which header file is typically included when working with Windows threads?,pthread.h,windows.h,java.lang.Thread,unistd.h,sys/types.h,B,The text states that 'windows.h' is included when working with Windows threads.
"In Windows threads, which function is used to create a new thread?",CreateProcess(),pthread_create(),CreateThread(),new Thread(),StartThread(),C,"The 'CreateThread()' function is used for thread creation in Windows threads, as stated in the text."
How does a parent thread in Windows typically wait for a single child thread to complete its execution?,By calling `WaitForMultipleObjects()`.,By calling `pthread_join()`.,By calling `Sleep()` with a long duration.,"By calling `WaitForSingleObject(ThreadHandle, INFINITE)`.",Windows threads do not support parent-child waiting.,D,"To wait for a single thread in Windows, the function 'WaitForSingleObject(ThreadHandle, INFINITE)' is used."
What is the fundamental model of program execution in Java?,Process-based parallelism.,Single-threaded sequential execution.,The use of 'main()' method exclusively.,"Threads, with every Java program having at least one thread.",Distributed computing via network sockets.,D,"Threads are the fundamental model of program execution in Java, and every Java program has at least one thread (the 'main()' method)."
Which of the following is considered the more common technique for explicit thread creation in Java?,Creating a class derived from `Thread` and overriding its `start()` method.,Defining a class that implements the `Runnable` interface.,Using the `java.util.concurrent.Executor` framework directly without `Runnable`.,Calling `Thread.create()` with a lambda expression.,Extending the `Object` class and implementing a `run()` method.,B,The text states that defining a class that implements the `Runnable` interface is the more common technique for explicit thread creation in Java.
"When creating and executing a Java thread, what method is invoked on the `Thread` object to start the new thread's execution, rather than calling its `run()` method directly?",execute(),init(),run(),start(),go(),D,"After creating a `Thread` object, the `start()` method must be invoked. This allocates memory and initializes a new thread in the JVM, which then calls the `run()` method. Calling `run()` directly executes it in the current thread."
Which Java method is used to wait for the completion of a thread?,wait(),terminate(),join(),yield(),sleep(),C,"The `join()` method is used in Java to wait for thread completion, and it can throw an `InterruptedException`."
What is a key benefit of the Java Executor Framework (`java.util.concurrent`)?,It strictly enforces single-threaded execution.,It provides direct access to kernel-level thread management.,It separates thread creation from execution and offers greater control over thread management.,It compiles Java code into native machine code for faster thread execution.,It automatically converts synchronous tasks into asynchronous ones.,C,"The Java Executor Framework provides greater control over thread creation and communication, separating thread creation from execution, and offering benefits like returning results."
"How can a Java thread return a result from its execution, given that the `run()` method cannot return a value directly?",By declaring shared global data.,By using the `Thread.getReturnValue()` method.,By implementing the `Callable` interface and retrieving results as `Future` objects.,Results can only be returned through asynchronous callbacks.,By extending the `Thread` class and overriding the `returnResult()` method.,C,"The `Callable` interface, similar to `Runnable`, allows returning a result, which is then retrieved as a `Future` object using its `get()` method. The `run()` method of `Runnable` cannot return a result directly."
"Which term is synonymous with 'Lambda expressions' in the context of Java, according to the glossary?",Closure,Synchronous threading,Future object,Thread identifier,API,A,"The glossary defines 'closure' as a construct to provide a simple syntax for parallel applications, also known as Lambda expressions in Java."
