Question,Option A,Option B,Option C,Option D,Option E,Answer,Explanation
How does Java's thread cancellation mechanism primarily operate?,It uses a direct `terminate()` method similar to asynchronous cancellation.,It relies on `pthread_cancel()` for cross-platform compatibility.,"It is similar to deferred cancellation, where `interrupt()` sets a status that the thread checks with `isInterrupted()`.",Java threads are designed to be non-cancellable by external requests.,It uses asynchronous procedure calls (APCs) internally.,C,"The text describes: ""Similar to deferred cancellation. Invoke `interrupt()` method on target thread to set its interruption status to true. Thread checks its interruption status using `isInterrupted()` method."""
What is Thread-Local Storage (TLS)?,Data that is shared by all threads in a process but is only accessible via specific system calls.,Memory allocated on the stack for function-specific variables.,"Data unique to each thread, even though threads typically share process data.",A mechanism for threads to communicate with each other through shared memory.,A temporary cache for frequently accessed global variables.,C,"The glossary defines ""thread-local storage (TLS)"" as ""Data available only to a given thread."" The main text expands: ""Data unique to each thread, even though threads typically share process data."""
What is a key distinction between Thread-Local Storage (TLS) data and typical local variables?,"TLS data is allocated on the heap, while local variables are on the stack.","TLS data is only visible within a single function invocation, while local variables persist across invocations.","TLS data is visible across function invocations, unlike local variables which are limited to their scope.","TLS data can be accessed by any thread, whereas local variables are private to one thread.","TLS data requires explicit deallocation by the developer, unlike local variables.",C,"The text states, ""TLS data are visible across function invocations, unlike local variables."""
In what scenario would Thread-Local Storage (TLS) be particularly useful?,When a global variable needs to be shared and modified by all threads simultaneously.,"When each thread needs its own independent copy of certain data, such as a unique transaction ID in a transaction-processing system.","When thread creation is strictly controlled by the developer, allowing for explicit data passing.",When the goal is to reduce memory consumption by sharing all data among threads.,When implementing inter-process communication between unrelated applications.,B,"The text states its purpose: ""When each thread needs its own copy of certain data (e.g., unique transaction ID for each transaction-processing thread)."" Also, ""Useful when thread creation is not controlled by the developer (e.g., thread pools)."""
Which Java class and its methods are specifically mentioned for supporting Thread-Local Storage (TLS)?,`java.lang.Thread` with `start()` and `run()`.,`java.util.concurrent.atomic.AtomicReference` with `get()` and `set()`.,`java.lang.ThreadLocal<T>` with `set()` and `get()`.,`java.util.ArrayList` with `add()` and `remove()`.,Java does not have explicit support for TLS.,C,"The text explicitly mentions, ""Java: `ThreadLocal<T>` class with `set()` and `get()` methods."""
What keyword does the `gcc` compiler provide for supporting Thread-Local Storage (TLS)?,`static`,`volatile`,`_thread`,`register`,`extern`,C,"The text states, ""`gcc` compiler: `_thread` storage class keyword."""
What is the primary concern addressed by scheduler activations?,Managing communication between different processes in a distributed system.,"Facilitating communication between the kernel and the thread library, especially in many-to-many and two-level threading models.",Optimizing context switching between user-level threads without involving the kernel.,Ensuring fair allocation of CPU time to single-threaded applications.,Providing a standard API for thread creation in all operating systems.,B,"The text states, ""Concerns communication between the kernel and the thread library, especially for many-to-many and two-level models."""
What is a Lightweight Process (LWP) in the context of scheduler activations?,A user-level thread that is directly scheduled by the operating system kernel.,An intermediate data structure that appears as a virtual processor to the user-thread library and is attached to a kernel thread.,A dedicated CPU core used for running only I/O-intensive tasks.,A kernel-level thread that cannot be blocked.,A mechanism for thread-local storage.,B,"The glossary defines ""lightweight process (LWP)"" as ""A virtual processor-like data structure allowing a user thread to map to a kernel thread."" The main text adds ""Appears as a virtual processor to the user-thread library."" and ""Each LWP is attached to a kernel thread""."
"In a system utilizing LWPs, what is the consequence if a kernel thread (and thus its associated LWP) blocks?",The kernel automatically detaches the LWP and assigns a new one.,The user-level thread currently scheduled on that LWP also blocks.,All other LWPs in the system are immediately unblocked.,The LWP is converted into a user-level thread.,The system creates a new process to handle the blocked operation.,B,"The text states, ""If a kernel thread (and thus its LWP) blocks, the user-level thread also blocks."""
"What is ""scheduler activation""?",A method where the user-thread library directly manages kernel threads.,A communication scheme where the kernel provides LWPs to an application and informs it of events via upcalls.,A process that solely handles CPU scheduling decisions without kernel involvement.,A technique to prevent deadlocks in multithreaded environments.,A system call that allows an application to explicitly request more physical processors.,B,"The glossary defines ""scheduler activation"" as ""A threading method in which the kernel provides an application with a set of LWPs, and the application can schedule user threads onto an available virtual processor and receive upcalls from the kernel to be informed of certain events."""
"What is the purpose of an ""upcall"" in the context of scheduler activations?",To allow a user-level thread to directly request kernel services.,To send a signal from the kernel to a process thread to communicate an event.,To enable the user-thread library to create new kernel threads.,To notify the kernel when a user thread has completed its execution.,To reassign a blocked LWP to a different kernel thread.,B,"The glossary defines ""upcall"" as ""A threading method in which the kernel sends a signal to a process thread to communicate an event."""
What is an upcall handler?,A kernel function that generates upcalls.,A function within the thread library that handles upcalls from the kernel.,A hardware component responsible for virtual processor management.,A user thread that periodically checks for new LWPs.,A debugger tool for monitoring thread states.,B,"The glossary defines ""upcall handler"" as ""A function in a process that handles upcalls."" The main text adds ""Function in the thread library that handles upcalls, running on a virtual processor."""
"According to the text, what might trigger an upcall from the kernel to the user-thread library in a scheduler activation model?",When a user thread successfully completes an I/O operation.,When an application thread is about to block.,When the user-thread library requests a new user thread.,When a kernel thread decides to terminate an LWP.,When a physical processor becomes idle.,B,"The example upcall scenario given is: ""When an application thread is about to block, the kernel makes an upcall..."""
