Question,Option A,Option B,Option C,Option D,Option E,Answer,Explanation
What is the correct sequence of resource utilization by a thread as outlined in the system model?,"Use, Request, Release.","Release, Use, Request.","Request, Use, Release.","Acquire, Operate, Free.","Allocate, Consume, Discard.",C,"The 'Resource Utilization Sequence' is listed as: '1. Request, 2. Use, 3. Release.'"
"In the 'Request' phase of resource utilization, what happens if the requested resource is not immediately available?",The thread aborts its execution.,The thread proceeds without the resource.,The thread enters a waiting state.,The system grants a partial resource.,The resource is automatically destroyed.,C,"Under the 'Request' phase, the text says: 'Thread requests a resource. Waits if not immediately available.'"
"Which of the following are listed as ways a thread can initiate resource requests and releases, excluding synchronization operations?",Sending email notifications.,"System calls like `request()`, `release()`, `open()`, `close()`, `allocate()`, `free()`.",Hardware interrupts.,Direct memory access to resource tables.,Network packets to other systems.,B,"The text states, 'Request/release can be system calls (request(), release(), open(), close(), allocate(), free()).'"
"Besides system calls, what specific semaphore and mutex lock operations are mentioned for managing resource acquisition and release?",`print()` and `scan()`.,`start()` and `stop()`.,"`wait()` and `signal()` for semaphores, and `acquire()` and `release()` for mutex locks.",`read()` and `write()`.,`create()` and `destroy()`.,C,"The text lists 'semaphore operations (wait(), signal()) and mutex locks (acquire(), release()).'"
How does the operating system typically check for resource allocation?,By querying individual threads directly.,By consulting a network database.,Via a system table.,By random guesswork.,By physically inspecting hardware components.,C,"The text states, 'OS checks for resource allocation via a system table.'"
What information does the OS's system table track regarding resources?,User login times and system uptime.,Free/allocated resources and the owning thread.,Network bandwidth usage and data transfer rates.,Application error logs and debugger information.,CPU clock speed and temperature.,B,"The text specifies, 'Table tracks free/allocated resources and the owning thread.'"
"When resources are unavailable and threads enter a waiting state, where are these waiting threads typically placed?",They are terminated immediately by the OS.,They are sent to a separate server for processing.,They are queued for requested resources.,They are put into a dormant state indefinitely.,"They are given alternative, non-resource-dependent tasks.",C,"The text mentions, 'Waiting threads are queued for requested resources.'"
Which statement accurately defines a deadlocked state specifically concerning a set of threads?,Every thread in a set is actively executing without interruption.,Every thread in a set is waiting for an event that can only be caused by another thread in the set.,Threads are competing for an infinite number of resources.,A single thread holds all system resources.,Threads are synchronized to complete tasks simultaneously.,B,The text describes a 'Deadlocked State' as: 'Every thread in a set is waiting for an event that can only be caused by another thread in the set.'
"What are the primary events that threads typically wait for in a deadlocked state, as highlighted in the text?",User input and output operations.,Network communication and data transfer.,Resource acquisition and release.,System reboots and shutdown commands.,Code compilation and debugging processes.,C,The text identifies the 'Main events' for which threads wait in a deadlocked state as 'resource acquisition and release.'
"Which classic problem is given as an example to illustrate a deadlocked state, specifically involving a circular wait?",The Producer-Consumer Problem.,The Reader-Writer Problem.,The Dining-Philosophers Problem.,The Sleeping Barber Problem.,The Bounded-Buffer Problem.,C,"The text explicitly mentions, 'Example: Dining-philosophers problem. Each philosopher holds one chopstick and waits for another, creating a circular wait.'"
What is a key responsibility highlighted for developers concerning deadlocks?,"To ignore deadlock possibilities, as they are handled by the OS.",To be aware of deadlock possibilities.,To ensure infinite resources are available to prevent deadlocks.,To write only single-threaded applications to avoid deadlocks entirely.,To rely solely on the operating system for automatic deadlock resolution.,B,The text states under 'Developer Responsibility': 'Must be aware of deadlock possibilities.'
"What is the relationship between locking tools, race conditions, and deadlocks as described for developers?",Locking tools prevent deadlocks and cause race conditions.,Locking tools prevent race conditions and automatically avoid deadlocks.,Locking tools prevent race conditions but require careful management of lock acquisition/release to avoid deadlocks.,Locking tools cause both race conditions and deadlocks.,Locking tools are irrelevant to race conditions or deadlocks.,C,"The text explains, 'Locking tools prevent race conditions but require careful management of lock acquisition/release to avoid deadlocks.'"
"According to the Section Glossary, what is the definition of 'deadlock'?",A state where processes are constantly running without interruption.,The state in which two processes or threads are stuck waiting for an event that can only be caused by one of the processes or threads.,A situation where resources are abundant and freely available to all processes.,A condition where processes communicate directly without shared resources.,The successful completion of all process tasks in parallel.,B,The 'Section glossary' defines 'deadlock' as 'The state in which two processes or threads are stuck waiting for an event that can only be caused by one of the processes or threads.'
What is the primary function of `pthread_mutex_init()` in Pthreads?,To acquire an existing mutex lock.,To release a held mutex lock.,To initialize a new mutex in an unlocked state.,To block a thread until a mutex becomes available.,To destroy a mutex that is no longer needed.,C,The text states that `pthread_mutex_init()` initializes an unlocked mutex.
What is the behavior of `pthread_mutex_lock()` when a thread attempts to acquire a mutex that is already held by another thread?,The function returns an error code immediately.,The calling thread proceeds without acquiring the lock.,The calling thread releases any locks it currently holds.,The calling thread blocks until the mutex lock is released.,The system automatically resolves the contention without blocking.,D,The text describes `pthread_mutex_lock()` as acquiring a lock and blocking if the lock is held.
Which Pthreads function is used to release a mutex lock?,`pthread_mutex_init()`,`pthread_mutex_lock()`,`pthread_mutex_release()`,`pthread_mutex_unlock()`,`pthread_mutex_destroy()`,D,The text explicitly states that `pthread_mutex_unlock()` releases a lock.
"In the described deadlock scenario, how many distinct mutex locks are created and utilized?",One,Two,Three,Four,Five,B,"The scenario details the creation of 'Two mutex locks: `first_mutex`, `second_mutex`'."
What is the specific locking order for `thread_one` in the Pthreads deadlock example?,`second_mutex` then `first_mutex`,`first_mutex` then `second_mutex`,Only `first_mutex`,No specific order is defined,The order is randomized,B,"The text states `thread_one` locks in order: (1) `first_mutex`, (2) `second_mutex`."
What is the specific locking order for `thread_two` in the Pthreads deadlock example?,`first_mutex` then `second_mutex`,`second_mutex` then `first_mutex`,Only `second_mutex`,No specific order is defined,The order is randomized,B,"The text states `thread_two` locks in order: (1) `second_mutex`, (2) `first_mutex`."
Which specific condition must be met for a deadlock to be possible in the given Pthreads example?,`thread_one` acquires `second_mutex` and `thread_two` acquires `first_mutex`.,Both `thread_one` and `thread_two` attempt to acquire the same mutex simultaneously.,`thread_one` acquires `first_mutex` and `thread_two` acquires `second_mutex`.,Both threads release all their acquired locks before attempting to acquire new ones.,Only one mutex is used across both threads.,C,"The text explains the deadlock is possible 'If `thread_one` acquires `first_mutex` and `thread_two` acquires `second_mutex`, both threads will block waiting for the other's lock.'"
What factor explicitly influences whether a deadlock occurs in the example scenario?,The total number of processes running on the system.,The amount of available system memory.,The CPU scheduler's behavior.,The version of the operating system.,The specific programming language used.,C,The text states that the 'Occurrence depends on the CPU scheduler'.
The intermittent nature of deadlocks has what primary consequence for software development?,It simplifies the compilation process of multithreaded applications.,It makes it easier to design scalable concurrent systems.,It makes identifying and testing for deadlocks difficult.,It guarantees that deadlocks will never occur in production environments.,It reduces the need for careful mutex management.,C,The text explains that the intermittent nature 'Makes identifying and testing for deadlocks difficult.'
"According to the provided text, what is the definition of livelock?",A condition where threads are completely idle and consuming no CPU time.,A state where a thread successfully completes its task but then immediately restarts it.,A condition in which a thread continuously attempts an action that fails.,A temporary pause in thread execution due to I/O operations.,A situation where a single thread monopolizes all available resources.,C,Both the main text and the glossary define livelock as 'A condition in which a thread continuously attempts an action that fails.'
How does livelock differ from deadlock in terms of thread state?,"In livelock, threads are blocked, while in deadlock, they are actively working.","In livelock, threads are not blocked, while in deadlock, threads are blocked.","Livelock only occurs in kernel mode, while deadlock occurs in user mode.","Deadlock is a temporary state, while livelock is permanent.",There is no difference; the terms are interchangeable.,B,"The text explicitly states livelock is 'Similar to deadlock, but threads are not blocked.'"
Which analogy is used to explain the concept of livelock?,A single-lane road with cars traveling in one direction.,"Two people trying to pass in a hallway, repeatedly moving into each other's way.",A group of people waiting in a line for a limited resource.,A marathon race where all runners are making progress.,A computer program successfully completing a complex calculation.,B,"The text provides the analogy: 'Two people trying to pass in a hallway, repeatedly moving into each other's way. They are active but make no progress.'"
What is the key characteristic of `pthread_mutex_trylock()` compared to `pthread_mutex_lock()`?,"`pthread_mutex_trylock()` initializes a mutex, while `pthread_mutex_lock()` acquires it.","`pthread_mutex_trylock()` acquires a lock and always blocks, while `pthread_mutex_lock()` does not block.","`pthread_mutex_trylock()` attempts to acquire a lock without blocking, while `pthread_mutex_lock()` blocks if the lock is held.","`pthread_mutex_trylock()` releases a mutex, while `pthread_mutex_lock()` acquires it.","`pthread_mutex_trylock()` is used for read-only access, while `pthread_mutex_lock()` is for write access.",C,The text defines `pthread_mutex_trylock()` as attempting 'to acquire a lock without blocking'.
"In the Pthreads livelock scenario involving `pthread_mutex_trylock()`, what is the outcome when threads fail to acquire the second mutex?",The threads immediately terminate.,The threads successfully complete their work due to retrying.,They release their currently held locks and repeat the attempt indefinitely.,"They block indefinitely, similar to a deadlock.",They exchange their held mutexes with each other.,C,"The text states: 'Both then call `trylock` on the other mutex, which fails. They release their locks and repeat indefinitely.'"
"What is a recommended strategy to avoid livelock, as mentioned in the text?","Always acquiring mutex locks in a predetermined, global order.",Implementing a fixed delay before retrying failed operations.,Having threads retry failing operations at random times.,Reducing the number of mutexes used in the application.,Increasing the CPU clock speed to speed up execution.,C,The text states livelock 'Can be avoided by having threads retry at random times.'
Which real-world example is provided to illustrate the concept of retrying operations at random times to avoid contention?,Database systems using two-phase locking.,Web servers distributing incoming requests among available instances.,Hosts involved in an Ethernet network collision backing off for a random period.,Operating system schedulers prioritizing tasks based on urgency.,Mail servers queuing emails for delivery.,C,The text uses the 'Ethernet Example: Hosts involved in a network collision backoff for a random period before retransmitting.'
How common is livelock compared to deadlock in concurrent application design?,Livelock is significantly more common than deadlock.,Livelock and deadlock occur with roughly equal frequency.,Livelock is less common than deadlock.,Livelock is a theoretical concept and rarely observed in practice.,Livelock has been completely eliminated in modern systems.,C,"The text states, 'Rarity: Less common than deadlock, but still a challenge in concurrent application design.'"
"In the `do_work_one` function of the deadlock example code, what is the order of mutex unlocking?",`first_mutex` then `second_mutex`,`second_mutex` then `first_mutex`,Only `first_mutex`,No mutexes are unlocked,The order is random,B,"The code shows `pthread_mutex_unlock(&second_mutex);` followed by `pthread_mutex_unlock(&first_mutex);`, which is the reverse of the locking order."
"In the `do_work_two` function of the deadlock example code, what is the order of mutex unlocking?",`second_mutex` then `first_mutex`,`first_mutex` then `second_mutex`,Only `second_mutex`,No mutexes are unlocked,The order is random,B,"The code shows `pthread_mutex_unlock(&first_mutex);` followed by `pthread_mutex_unlock(&second_mutex);`, which is the reverse of the locking order."
"In the livelock example code, specifically within the `do_work_one` function, what is the purpose of the `if (pthread_mutex_trylock(&second_mutex))` condition?",To check if `first_mutex` is currently available.,To attempt to acquire `second_mutex` and proceed only if successful without blocking.,To re-initialize `second_mutex` if it's in an invalid state.,To wait for `second_mutex` to become available indefinitely.,To signal to `thread_two` that `second_mutex` is needed.,B,The `pthread_mutex_trylock()` function attempts to acquire the lock without blocking. The `if` condition checks if this non-blocking attempt was successful.
"If `pthread_mutex_trylock(&second_mutex)` fails in the `do_work_one` function of the livelock example, what immediate action does `thread_one` take?",It attempts to acquire `second_mutex` using `pthread_mutex_lock()`.,It immediately exits the loop and the function.,"It releases `first_mutex`, which it currently holds.",It waits for a random amount of time before retrying.,It signals `thread_two` to release `second_mutex`.,C,"The `else` block after `if (pthread_mutex_trylock(&second_mutex))` contains `pthread_mutex_unlock(&first_mutex);`, meaning it releases the lock it already holds if the `trylock` fails."
What does the term 'liveness failure' imply in the context of livelock?,The system has crashed and is no longer operational.,Threads are actively working but not making any meaningful progress towards completion.,"The application is performing operations too quickly, leading to instability.",All threads are completely stopped and consuming no CPU cycles.,The system is unable to initiate new processes.,B,Livelock is described as a 'Liveness Failure' where threads are 'active but make no progress'.
Which of the following conditions is NOT one of the four necessary conditions for a deadlock situation to arise?,Mutual exclusion,Hold and wait,No preemption,Resource sharing,Circular wait,D,"The four necessary conditions for deadlock are Mutual exclusion, Hold and wait, No preemption, and Circular wait. Resource sharing is the opposite of Mutual exclusion in this context, where resources are nonsharable."
"For a deadlock situation to occur, what is the critical requirement regarding the four necessary conditions?",At least two conditions must hold simultaneously.,Only the Circular wait condition is strictly necessary.,All four conditions must hold simultaneously.,The conditions must occur sequentially.,Any one of the four conditions is sufficient for a deadlock.,C,The text states: 'All four conditions must hold simultaneously in a system' for a deadlock situation to arise.
"In the context of deadlock characterization, what does the 'Mutual exclusion' condition imply about resources?",All resources must be sharable among threads.,"Resources can be shared, but only one thread can access them at a time.",At least one resource must be held in a nonsharable mode.,Resources can be preempted from threads.,Resources must be released voluntarily by threads.,C,The definition of Mutual exclusion is: 'At least one resource must be held in a nonsharable mode.'
"If all resources in a system are designed to be freely sharable among multiple threads, which necessary condition for deadlock is most likely violated?",Hold and wait,No preemption,Circular wait,Mutual exclusion,Resource allocation,D,"Mutual exclusion requires that 'at least one resource must be held in a nonsharable mode'. If all resources are freely sharable, this condition cannot be met."
Which statement accurately describes the 'Hold and wait' condition for a deadlock?,A thread releases all its resources before requesting new ones.,A thread is waiting for resources but holds none.,A thread must be holding at least one resource and waiting to acquire additional resources held by other threads.,A thread requests resources that are immediately available.,A thread holds resources indefinitely without releasing them.,C,The definition of Hold and wait is: 'A thread must be holding at least one resource and waiting to acquire additional resources held by other threads.'
"Consider a scenario where a thread, T1, currently holds Resource A and is requesting Resource B, which is held by Thread T2. This scenario directly illustrates which necessary condition for deadlock?",No preemption,Mutual exclusion,Circular wait,Hold and wait,Resource sharing,D,This scenario perfectly matches the definition of Hold and wait: 'A thread must be holding at least one resource (Resource A) and waiting to acquire additional resources (Resource B) held by other threads (T2).'
The 'No preemption' condition for deadlock specifies what about resource release?,Resources can be forcibly taken from a thread.,Resources are automatically released after a fixed time.,A resource can be released only voluntarily by the thread holding it.,Resources are released upon system shutdown.,Threads can only release all resources simultaneously.,C,No preemption states: 'A resource can be released only voluntarily by the thread holding it.'
"If an operating system allows resources to be forcibly taken away from a thread (e.g., CPU time slice), which deadlock condition is being violated?",Mutual exclusion,Hold and wait,No preemption,Circular wait,Resource availability,C,"No preemption explicitly states that 'A resource can be released only voluntarily by the thread holding it.' If resources can be forcibly taken, this condition is violated."
Which of the following describes the 'Circular wait' condition for deadlock?,A thread is waiting for any resource to become available.,"A set of waiting threads exists where each thread is waiting for a resource held by the next thread in the set, and the last thread is waiting for a resource held by the first.",All threads are waiting for the same resource simultaneously.,Threads release resources in a specific order to avoid cycles.,A thread is waiting for multiple instances of the same resource type.,B,"Circular wait is defined as: 'A set of waiting threads $\{T_0, T_1, \dots, T_n\}$ must exist such that $T_0$ is waiting for a resource held by $T_1$, $T_1$ is waiting for a resource held by $T_2$, \dots, $T_{n-1}$ is waiting for a resource held by $T_n$, and $T_n$ is waiting for a resource held by $T_0$.'"
The text states that 'The circular-wait condition implies the hold-and-wait condition'. What does this mean for deadlock prevention?,"If you prevent Hold and Wait, you automatically prevent Circular Wait.",Circular Wait is a weaker condition than Hold and Wait.,"If Circular Wait is present, Hold and Wait must also be present.",These two conditions are mutually exclusive.,Preventing Circular Wait has no impact on Hold and Wait.,C,"If A implies B, then whenever A is true, B must also be true. So, if Circular Wait exists (is true), then Hold and Wait must also exist (be true)."
What type of graph is used for a precise description of deadlocks?,Flow chart,Gantt chart,State transition graph,System resource-allocation graph,Dependency graph,D,The text explicitly states: 'Deadlocks can be described using a directed graph called a system resource-allocation graph.'
A system resource-allocation graph consists of which two main components?,Threads and processes,Vertices and edges,Resources and instances,Requests and assignments,Cycles and paths,B,The graph consists of 'a set of vertices V and a set of edges E'.
"In a system resource-allocation graph, what do the vertices partitioned as 'R' represent?",Active threads,Resource types,Request edges,Assignment edges,Deadlocked processes,B,"Vertices V are partitioned into two types: 'T = {...}, the set of all active threads.' and 'R = {...}, the set of all resource types.'"
"In a system resource-allocation graph, what does a directed edge from thread $T_i$ to resource type $R_j$ ($T_i 
ightarrow R_j$) signify?",An instance of $R_j$ has been allocated to $T_i$.,$T_i$ has released an instance of $R_j$.,$T_i$ has requested an instance of $R_j$.,$R_j$ is held exclusively by $T_i$.,$R_j$ is waiting for $T_i$.,C,"A directed edge from thread $T_i$ to resource type $R_j$ ($T_i 
ightarrow R_j$) is a request edge; 'it signifies that $T_i$ has requested an instance of $R_j$.'"
"What type of edge is represented by an arrow pointing from a resource type $R_j$ to a thread $T_i$ ($R_j 
ightarrow T_i$) in a system resource-allocation graph?",Request edge,Waiting edge,Assignment edge,Dependency edge,Cycle edge,C,"A directed edge from resource type $R_j$ to thread $T_i$ ($R_j 
ightarrow T_i$) is an assignment edge."
"If a system resource-allocation graph contains no cycles, what can be definitively concluded?",A deadlock situation is imminent.,All resources are sharable.,No thread is deadlocked.,All threads are waiting for resources.,The system is experiencing high contention.,C,"The text states: 'If the graph contains no cycles, no thread is deadlocked.'"
"When a system resource-allocation graph contains a cycle, what is the immediate implication?",A deadlock has definitely occurred.,No deadlock can occur.,A deadlock may exist.,All resources are free.,The system is perfectly balanced.,C,"The text states: 'If the graph contains a cycle, a deadlock may exist.' It's not a definite conclusion unless specific conditions about resource instances are met."
Under what specific condition does a cycle in a system resource-allocation graph definitively imply a deadlock has occurred?,If each resource type has several instances.,If no thread is waiting for a resource.,If each resource type has exactly one instance.,If all resources are currently available.,If only request edges form the cycle.,C,"The text specifies: 'If each resource type has exactly one instance, a cycle implies a deadlock has occurred.'"
"If a system resource-allocation graph has a cycle, and each resource type has several instances, what is the status of the cycle regarding deadlock?",The cycle guarantees a deadlock.,The cycle indicates no possibility of deadlock.,The cycle is a necessary but not a sufficient condition for deadlock.,The cycle is a sufficient but not a necessary condition for deadlock.,The cycle is irrelevant to deadlock detection.,C,"The text states: 'If each resource type has several instances, a cycle is a necessary but not a sufficient condition for deadlock.'"
"According to the glossary, what is the primary function of a 'system resource-allocation graph'?",To visualize thread execution paths.,To manage memory allocation.,To provide a precise description of deadlocks.,To track CPU utilization.,To optimize resource access times.,C,The glossary defines 'system resource-allocation graph' as 'A directed graph for precise description of deadlocks.'
What does a 'request edge' in a system resource-allocation graph indicate?,A resource has been assigned to a thread.,A resource is being released by a thread.,A thread is waiting for another thread.,An edge (arrow) indicating a resource request.,A deadlock has occurred.,D,"The glossary defines 'request edge' as 'In a system resource-allocation graph, an edge (arrow) indicating a resource request.'"
What does an 'assignment edge' in a system resource-allocation graph indicate?,A thread is requesting a resource.,A resource is available.,An edge (arrow) indicating a resource assignment.,A resource is in a waiting state.,A thread has completed its execution.,C,"The glossary defines 'assignment edge' as 'In a system resource-allocation graph, an edge (arrow) indicating a resource assignment.'"
Which of the following scenarios would directly prevent the 'Mutual exclusion' condition from contributing to a deadlock?,Threads are designed to release all held resources before requesting new ones.,All resources in the system are sharable and can be accessed concurrently by multiple threads.,The operating system forcibly preempts resources from threads that are holding them for too long.,Resource requests are granted only if they do not create a circular wait condition.,Threads only request resources when they know they can acquire them instantly.,B,"Mutual exclusion requires 'At least one resource must be held in a nonsharable mode.' If all resources are sharable, this condition cannot hold."
"To avoid the 'Hold and wait' condition, a system might implement a policy where:",Resources are never released voluntarily.,"All required resources must be requested and allocated at once, or not at all.","Resources are granted based on their type, not availability.",Threads can only hold one resource at a time.,Threads must wait for an indefinite period before requesting resources.,B,The 'Hold and wait' condition means a thread holds some resources while waiting for others. Requiring all resources to be requested and allocated at once ensures a thread doesn't hold some while waiting for others.
A system that allows the operating system to reclaim a resource from a thread before the thread voluntarily releases it is effectively addressing which deadlock condition?,Mutual exclusion,Hold and wait,No preemption,Circular wait,Resource scarcity,C,"The 'No preemption' condition states 'A resource can be released only voluntarily by the thread holding it.' If the OS can reclaim resources, preemption is allowed, thus violating 'No preemption'."
Which of the following best represents the partition of vertices 'T' in a system resource-allocation graph?,The set of all available resource instances.,The set of all blocked threads.,The set of all active threads.,The set of all system calls.,The set of all resource types.,C,"The text states: 'Vertices V are partitioned into two types: T = {$T_1, T_2, \dots, T_n$}, the set of all active threads.'"
"Consider a system where Thread A requests Resource X, which is held by Thread B. Thread B requests Resource Y, which is held by Thread C. Thread C requests Resource Z, which is held by Thread A. This specific pattern exemplifies which necessary condition for deadlock?",Mutual exclusion,Hold and wait,No preemption,Circular wait,Resource abundance,D,"This is a classic example of circular wait, where a set of threads ($T_A, T_B, T_C$) are waiting for resources held by each other in a cycle ($T_A 
ightarrow T_B 
ightarrow T_C 
ightarrow T_A$)."
Which of the following lists represents the three primary ways to deal with deadlocks as described in the text?,"Ignore, Isolate, Restore","Prevent, Detect, Resolve","Ignore problem, Prevent/Avoid, Detect/Recover","Monitor, Predict, Correct","Avoid, Mitigate, Reset",C,"The text explicitly states the three ways to deal with deadlock are 'Ignore problem', 'Prevent/Avoid', and 'Detect/Recover'."
Which operating systems are cited as examples of those that commonly employ the 'ignore problem' approach to deadlocks?,Unix and macOS,Windows and Android,Linux and Windows,iOS and Linux,macOS and Android,C,"The text mentions 'most OS, e.g., Linux, Windows' use the 'ignore problem' approach."
"According to the text, what is the main reason the 'ignore problem' solution is common for handling deadlocks?",It guarantees system stability and high performance.,It is the most robust and secure method available.,"Deadlocks occur infrequently, and other methods are costly.",It allows for immediate automatic recovery from any deadlock.,It is a proactive method that prevents deadlocks from forming.,C,The text states this solution is common 'due to infrequency of deadlocks and cost of other methods'.
What is the explicit goal of the 'Prevent/Avoid' method for handling deadlocks?,To minimize the time a system spends in a deadlocked state.,To ensure the system NEVER enters a deadlocked state.,To quickly detect and recover from deadlocks once they occur.,To allow deadlocks but provide a way for manual intervention.,To reallocate resources to break existing deadlocks.,B,The text states 'Prevent/Avoid: use protocol to ensure system NEVER enters deadlocked state'.
Which characteristic is typical of the 'Detect/Recover' approach to handling deadlocks?,It prevents deadlocks by constraining resource requests.,It relies on advance information about resource needs.,It allows the system to enter a deadlocked state before acting.,It is primarily used in general-purpose operating systems like Linux.,"It ignores the problem altogether, assuming deadlocks are rare.",C,"The text specifies that 'Detect/Recover' allows the system to enter a deadlocked state, then detect and recover."
In which type of system are 'Detect/Recover' methods for deadlocks explicitly mentioned as being used?,General-purpose operating systems like Linux,Embedded systems with limited resources,Database systems,Real-time operating systems,Gaming consoles,C,"The text states 'some systems, e.g., databases' use the Detect/Recover approach."
"For an optimal solution, the text suggests that basic deadlock handling approaches can be combined in what manner?",Eliminated in favor of a single universal method.,Applied only to critical system resources.,Per resource class.,Replaced by hardware-level deadlock prevention.,Ignored if system performance is satisfactory.,C,The text states 'Basic approaches can be combined for optimal solution per resource class'.
What is the defining characteristic of 'deadlock prevention' according to the text and glossary?,OS method where processes inform OS of resource use to approve/deny requests.,Methods to ensure at least one necessary condition for deadlock cannot hold.,Allowing the system to enter a deadlocked state and then recovering.,Ignoring the possibility of deadlocks due to their infrequency.,Detecting deadlocks by examining the system state periodically.,B,Both the Deadlock Prevention section and the glossary define it as 'Methods to ensure at least one necessary condition for deadlock cannot hold'.
Deadlock Prevention achieves its goal primarily by doing what?,Allowing threads to request resources freely and then checking for cycles.,By scheduling threads based on their estimated resource usage patterns.,By constraining resource request methods.,By periodically reallocating all system resources.,By rolling back transactions when a potential deadlock is detected.,C,The text states Deadlock Prevention 'Prevents deadlocks by constraining resource request methods'.
What information does the OS require in advance for Deadlock Avoidance to work effectively?,The current CPU utilization and memory availability.,Advance info on resources a thread will request/use.,The history of all past resource allocations.,User preferences for resource allocation policies.,The network traffic patterns of all active processes.,B,"The text explicitly states for Deadlock Avoidance, 'OS given advance info on resources a thread will request/use'."
"When implementing Deadlock Avoidance, which factors does the OS consider to decide whether to satisfy or delay a resource request?",Only the priority level of the requesting thread.,Only the total number of resources available in the system.,"Currently available resources, resources allocated to each thread, and future requests/releases of each thread.",The historical average of resource usage by similar threads.,User feedback and system administrator preferences.,C,"The text lists 'Currently available resources', 'Resources allocated to each thread', and 'Future requests/releases of each thread' as factors the OS considers."
"As defined in the section glossary, what is 'deadlock avoidance'?",A method where the OS ignores deadlocks due to their rarity.,OS method where processes inform OS of resource use; system approves/denies requests to avoid deadlock.,An approach that focuses on detecting deadlocks after they occur and then recovering.,A technique that ensures no single necessary condition for deadlock can hold.,A strategy that relies on manual restart to resolve deadlock situations.,B,The glossary defines 'deadlock avoidance' as 'OS method where processes inform OS of resource use; system approves/denies requests to avoid deadlock'.
Under what condition is the Deadlock Detection and Recovery approach typically used?,When system resources are unlimited.,Only in embedded systems.,If no prevention or avoidance methods are employed.,As the first line of defense against all types of system failures.,In real-time systems where any delay is unacceptable.,C,"The text states 'If no prevention/avoidance, deadlock may arise,' implying detection and recovery are used in such cases."
What are the two primary functionalities provided by algorithms in a system using Deadlock Detection and Recovery?,Prevent new requests and enforce resource order.,Examine system state to determine if deadlock occurred and recover from deadlock.,Predict future resource needs and delay requests.,Isolate affected threads and restart them individually.,Log all resource accesses and generate warning alerts.,B,The text states the system provides algorithms to 'Examine system state to determine if deadlock occurred' and 'Recover from deadlock'.
What happens if a deadlock remains undetected in a system?,The system automatically reboots and resolves the issue.,System performance improves due to fewer resource conflicts.,"System performance deteriorates, resources remain held, more threads deadlock, eventually requiring a manual restart.",The operating system automatically adjusts resource allocation to break the deadlock.,"A temporary pause in operations occurs, followed by self-correction.",C,"The text states 'Undetected deadlock: system performance deteriorates, resources held, more threads deadlock. Eventually, manual restart needed'."
